rank,country/territory,player,change_+/-,win/lose,prize_money,points/tmts,link,member_id
1,KOR / KOR,"LEE Yong Dae, YOO Yeon Seong",0,135 - 22,"$1,195,185.61","92,480 / 18","https://bwfbadminton.com/player/52774/lee-yong-dae,https://bwfbadminton.com/player/52273/yoo-yeon-seong","52774, 52273"
2,INA / INA,"Hendra SETIAWAN, Mohammad AHSAN",0,140 - 37,"$700,463.12","79,520 / 19","https://bwfbadminton.com/player/51074/hendra-setiawan,https://bwfbadminton.com/player/52749/mohammad-ahsan","51074, 52749"
3,KOR / KOR,"KIM Gi Jung, KIM Sa Rang",+5,166 - 71,"$299,429.72","72,337 / 25","https://bwfbadminton.com/player/39276/kim-gi-jung,https://bwfbadminton.com/player/84007/kim-sa-rang","39276, 84007"
4,CHN /  / CHN,"FU Haifeng, ZHANG Nan",-1,68 - 21,"$517,883.12","71,347 / 14","https://bwfbadminton.com/player/51729/fu-haifeng,https://bwfbadminton.com/player/35357/zhang-nan","51729, 35357"
5,CHN / CHN,"CHAI Biao, HONG Wei",+2,87 - 36,"$379,289.99","70,915 / 19","https://bwfbadminton.com/player/96784/chai-biao,https://bwfbadminton.com/player/69809/hong-wei","96784, 69809"
6,KOR / KOR,"KO Sung Hyun, SHIN Baekcheol",-1,85 - 35,"$445,740.21","68,870 / 21","https://bwfbadminton.com/player/88094/ko-sung-hyun,https://bwfbadminton.com/player/54785/shin-baekcheol","88094, 54785"
7,JPN / JPN,"Hiroyuki ENDO, Kenichi HAYAKAWA",-1,204 - 109,"$289,294.09","67,707 / 18","https://bwfbadminton.com/player/54026/hiroyuki-endo,https://bwfbadminton.com/player/54527/kenichi-hayakawa","54026, 54527"
8,DEN / DEN,"Mathias BOE, Carsten MOGENSEN",-4,343 - 111,"$764,887.10","65,604 / 11","https://bwfbadminton.com/player/50292/mathias-boe,https://bwfbadminton.com/player/51304/carsten-mogensen","50292, 51304"
9,INA / INA,"Angga PRATAMA, Ricky KARANDASUWARDI",0,52 - 24,"$128,191.83","60,664 / 19","https://bwfbadminton.com/player/61855/angga-pratama,https://bwfbadminton.com/player/66493/ricky-karandasuwardi","61855, 66493"
10,DEN / DEN,"Mads CONRAD-PETERSEN, Mads Pieler KOLDING",+2,121 - 54,"$127,979.89","58,753 / 19","https://bwfbadminton.com/player/42722/mads-conrad-petersen,https://bwfbadminton.com/player/52958/mads-pieler-kolding","42722, 52958"
11,RUS / RUS,"Vladimir IVANOV, Ivan SOZONOV",-1,201 - 91,"$160,113.48","57,023 / 21","https://bwfbadminton.com/player/53924/vladimir-ivanov,https://bwfbadminton.com/player/67068/ivan-sozonov","53924, 67068"
12,MAS / MAS,"GOH V Shem, TAN Wee Kiong",+1,80 - 31,"$166,088.07","55,098 / 24","https://bwfbadminton.com/player/54805/goh-v-shem,https://bwfbadminton.com/player/52071/tan-wee-kiong","54805, 52071"
13,CHN / CHN,"LI Jun Hui, LIU Yu Chen",+1,70 - 31,"$78,930.00","54,322 / 17","https://bwfbadminton.com/player/79059/li-jun-hui,https://bwfbadminton.com/player/93367/liu-yu-chen","79059, 93367"
14,INA / INA,"Marcus Fernaldi GIDEON, Kevin Sanjaya SUKAMULJO",+2,44 - 20,"$103,236.09","53,330 / 19","https://bwfbadminton.com/player/26394/marcus-fernaldi-gideon,https://bwfbadminton.com/player/80057/kevin-sanjaya-sukamuljo","26394, 80057"
15,CHN / CHN,"LIU Xiaolong, QIU Zihan",-4,130 - 89,"$197,918.73","52,715 / 17","https://bwfbadminton.com/player/11777/liu-xiaolong,https://bwfbadminton.com/player/47277/qiu-zihan","11777, 47277"
16,MAS / MAS,"Kien Keat KOO, TAN Boon Heong",+1,304 - 110,"$488,383.11","51,070 / 22","https://bwfbadminton.com/player/14288/kien-keat-koo,https://bwfbadminton.com/player/52703/tan-boon-heong","14288, 52703"
17,TPE /  / TPE,"LEE Sheng Mu, TSAI Chia Hsin",-2,95 - 63,"$240,209.37","48,591 / 21","https://bwfbadminton.com/player/52931/lee-sheng-mu,https://bwfbadminton.com/player/13189/tsai-chia-hsin","52931, 13189"
18,CHN / CHN,"WANG Yi Lyu, ZHANG Wen",+3,51 - 25,"$55,003.74","44,697 / 19","https://bwfbadminton.com/player/99452/wang-yi-lyu,https://bwfbadminton.com/player/87444/zhang-wen","99452, 87444"
19,JPN / JPN,"Takeshi KAMURA, Keigo SONODA",-1,97 - 63,"$64,008.97","44,618 / 22","https://bwfbadminton.com/player/70969/takeshi-kamura,https://bwfbadminton.com/player/90623/keigo-sonoda","70969, 90623"
20,IND / IND,"ATTRI Manu, REDDY B. Sumeeth",-1,78 - 61,"$32,315.10","44,549 / 26","https://bwfbadminton.com/player/59803/attri-manu,https://bwfbadminton.com/player/24172/reddy-b-sumeeth","59803, 24172"
