rank,country/territory,player,change_+/-,win/lose,prize_money,points/tmts,link,member_id
1,INA / INA,"Marcus Fernaldi GIDEON, Kevin Sanjaya SUKAMULJO",0,168 - 41,"$1,047,106.09","106,283 / 16","https://bwfbadminton.com/player/26394/marcus-fernaldi-gideon,https://bwfbadminton.com/player/80057/kevin-sanjaya-sukamuljo","26394, 80057"
2,CHN / CHN,"LI Jun Hui, LIU Yu Chen",0,171 - 68,"$412,498.76","80,565 / 16","https://bwfbadminton.com/player/79059/li-jun-hui,https://bwfbadminton.com/player/93367/liu-yu-chen","79059, 93367"
3,JPN / JPN,"Takeshi KAMURA, Keigo SONODA",0,203 - 110,"$428,840.23","75,765 / 19","https://bwfbadminton.com/player/70969/takeshi-kamura,https://bwfbadminton.com/player/90623/keigo-sonoda","70969, 90623"
4,TPE / TPE,"CHEN Hung Ling, WANG Chi-Lin",0,130 - 87,"$246,335.73","69,141 / 22","https://bwfbadminton.com/player/53613/chen-hung-ling,https://bwfbadminton.com/player/96514/wang-chi-lin","53613, 96514"
5,CHN / CHN,"LIU Cheng, ZHANG Nan",+1,74 - 31,"$425,891.25","67,480 / 16","https://bwfbadminton.com/player/95396/liu-cheng,https://bwfbadminton.com/player/35357/zhang-nan","95396, 35357"
6,DEN / DEN,"Mads CONRAD-PETERSEN, Mads Pieler KOLDING",-1,195 - 93,"$284,339.89","64,253 / 17","https://bwfbadminton.com/player/42722/mads-conrad-petersen,https://bwfbadminton.com/player/52958/mads-pieler-kolding","42722, 52958"
7,DEN / DEN,"Kim ASTRUP, Anders Skaarup RASMUSSEN",+1,173 - 100,"$238,194.25","63,900 / 18","https://bwfbadminton.com/player/92980/kim-astrup,https://bwfbadminton.com/player/44414/anders-skaarup-rasmussen","92980, 44414"
8,JPN / JPN,"Takuto INOUE, Yuki KANEKO",-1,115 - 71,"$145,668.62","62,952 / 18","https://bwfbadminton.com/player/59419/takuto-inoue,https://bwfbadminton.com/player/95761/yuki-kaneko","59419, 95761"
9,JPN / JPN,"Hiroyuki ENDO, Yuta WATANABE",0,42 - 26,"$279,180.23","62,398 / 17","https://bwfbadminton.com/player/54026/hiroyuki-endo,https://bwfbadminton.com/player/58240/yuta-watanabe","54026, 58240"
10,INA / INA,"Fajar ALFIAN, Muhammad Rian ARDIANTO",0,107 - 51,"$117,671.62","61,096 / 15","https://bwfbadminton.com/player/88876/fajar-alfian,https://bwfbadminton.com/player/91130/muhammad-rian-ardianto","88876, 91130"
11,CHN / CHN,"HAN Cheng Kai, ZHOU Hao Dong",0,53 - 29,"$128,375.02","59,756 / 17","https://bwfbadminton.com/player/66491/han-cheng-kai,https://bwfbadminton.com/player/61160/zhou-hao-dong","66491, 61160"
12,TPE / TPE,"LIAO Min Chun, SU Ching Heng",0,71 - 33,"$110,949.60","59,280 / 20","https://bwfbadminton.com/player/53230/liao-min-chun,https://bwfbadminton.com/player/88829/su-ching-heng","53230, 88829"
13,INA / INA,"Hendra SETIAWAN, Mohammad AHSAN",+1,186 - 56,"$835,446.26","58,950 / 14","https://bwfbadminton.com/player/51074/hendra-setiawan,https://bwfbadminton.com/player/52749/mohammad-ahsan","51074, 52749"
14,CHN / CHN,"HE Ji Ting, TAN Qiang",+3,43 - 28,"$75,455.00","56,882 / 15","https://bwfbadminton.com/player/59673/he-ji-ting,https://bwfbadminton.com/player/58678/tan-qiang","59673, 58678"
15,MAS / MAS,"GOH V Shem, TAN Wee Kiong",-2,152 - 70,"$384,433.07","56,474 / 15","https://bwfbadminton.com/player/54805/goh-v-shem,https://bwfbadminton.com/player/52071/tan-wee-kiong","54805, 52071"
16,TPE / TPE,"LEE Jhe-Huei, LEE Yang",-1,101 - 69,"$140,357.49","51,648 / 20","https://bwfbadminton.com/player/99102/lee-jhe-huei,https://bwfbadminton.com/player/69448/lee-yang","99102, 69448"
17,DEN / DEN,"Mathias BOE, Carsten MOGENSEN",-1,432 - 139,"$1,073,692.12","51,600 / 12","https://bwfbadminton.com/player/50292/mathias-boe,https://bwfbadminton.com/player/51304/carsten-mogensen","50292, 51304"
18,INA / INA,"Berry ANGRIAWAN, Hardianto HARDIANTO",0,48 - 24,"$112,091.71","50,290 / 15","https://bwfbadminton.com/player/23374/berry-angriawan,https://bwfbadminton.com/player/69003/hardianto-hardianto","23374, 69003"
19,IND / IND,"Satwiksairaj RANKIREDDY, Chirag SHETTY",+4,61 - 41,"$49,651.35","48,156 / 16","https://bwfbadminton.com/player/72435/satwiksairaj-rankireddy,https://bwfbadminton.com/player/70500/chirag-shetty","72435, 70500"
20,ENG / ENG,"Marcus ELLIS, Chris LANGRIDGE",-1,111 - 61,"$90,581.69","47,158 / 16","https://bwfbadminton.com/player/71349/marcus-ellis,https://bwfbadminton.com/player/51624/chris-langridge","71349, 51624"
21,RUS / RUS,"Vladimir IVANOV, Ivan SOZONOV",-1,258 - 125,"$224,110.96","46,710 / 16","https://bwfbadminton.com/player/53924/vladimir-ivanov,https://bwfbadminton.com/player/67068/ivan-sozonov","53924, 67068"
22,MAS / MAS,"Aaron CHIA, SOH Wooi Yik",0,33 - 16,"$24,694.11","45,300 / 16","https://bwfbadminton.com/player/56203/aaron-chia,https://bwfbadminton.com/player/99389/soh-wooi-yik","56203, 99389"
23,JPN / JPN,"Takuro HOKI, Yugo KOBAYASHI",+1,69 - 57,"$90,373.86","44,546 / 14","https://bwfbadminton.com/player/81657/takuro-hoki,https://bwfbadminton.com/player/67903/yugo-kobayashi","81657, 67903"
24,TPE / TPE,"LU Ching Yao, YANG Po Han",+1,79 - 46,"$86,647.37","44,020 / 21","https://bwfbadminton.com/player/56746/lu-ching-yao,https://bwfbadminton.com/player/59709/yang-po-han","56746, 59709"
25,INA / INA,"Wahyu Nayaka ARYA PANGKARYANIRA, Ade Yusuf SANTOSO",-4,109 - 62,"$94,624.98","43,880 / 15","https://bwfbadminton.com/player/59822/wahyu-nayaka-arya-pangkaryanira,https://bwfbadminton.com/player/74945/ade-yusuf-santoso","59822, 74945"
26,THA / THA,"Tinn ISRIYANET, Kittisak NAMDASH",0,30 - 34,"$35,727.80","43,450 / 17","https://bwfbadminton.com/player/96699/tinn-isriyanet,https://bwfbadminton.com/player/65754/kittisak-namdash","96699, 65754"
27,IND / IND,"ATTRI Manu, REDDY B. Sumeeth",0,122 - 114,"$70,556.34","43,392 / 21","https://bwfbadminton.com/player/59803/attri-manu,https://bwfbadminton.com/player/24172/reddy-b-sumeeth","59803, 24172"
28,NED / NED,"Jelle MAAS, Robin TABELING",0,44 - 34,"$30,620.85","42,730 / 16","https://bwfbadminton.com/player/93455/jelle-maas,https://bwfbadminton.com/player/66357/robin-tabeling","93455, 66357"
29,MAS / MAS,"ONG Yew Sin, TEO Ee Yi",0,56 - 36,"$66,821.56","41,854 / 15","https://bwfbadminton.com/player/84064/ong-yew-sin,https://bwfbadminton.com/player/99066/teo-ee-yi","84064, 99066"
30,CHN / CHN,"OU Xuan Yi, REN Xiang Yu",+1,19 - 10,"$36,165.00","41,400 / 11","https://bwfbadminton.com/player/58241/ou-xuan-yi,https://bwfbadminton.com/player/84812/ren-xiang-yu","58241, 84812"
31,GER / GER,"Mark LAMSFUSS, Marvin SEIDEL",-1,59 - 44,"$26,473.03","39,290 / 18","https://bwfbadminton.com/player/68045/mark-lamsfuss,https://bwfbadminton.com/player/64909/marvin-seidel","68045, 64909"
32,THA / THA,"Bodin ISARA, Maneepong JONGJIT",+3,85 - 42,"$142,564.86","37,570 / 9","https://bwfbadminton.com/player/75983/bodin-isara,https://bwfbadminton.com/player/67172/maneepong-jongjit","75983, 67172"
33,CAN / CAN,"Jason Anthony HO-SHUE, Nyl YAKURA",0,36 - 22,"$12,362.47","35,633 / 17","https://bwfbadminton.com/player/93791/jason-anthony-ho-shue,https://bwfbadminton.com/player/25322/nyl-yakura","93791, 25322"
34,MAS / MAS,"Mohamad Arif Ab Latif ARIF, Nur Mohd Azriyn Ayub AZRIYN",0,26 - 12,"$20,418.12","35,320 / 10","https://bwfbadminton.com/player/53131/mohamad-arif-ab-latif-arif,https://bwfbadminton.com/player/70443/nur-mohd-azriyn-ayub-azriyn","53131, 70443"
35,KOR / KOR,"KANG Minhyuk, KIM WonHo",+3,18 - 14,"$25,901.89","35,177 / 11","https://bwfbadminton.com/player/77262/kang-minhyuk,https://bwfbadminton.com/player/61444/kim-wonho","77262, 61444"
36,INA / INA,"Akbar Bintang CAHYONO, Moh Reza Pahlevi ISFAHANI",0,25 - 11,"$21,075.63","34,890 / 13","https://bwfbadminton.com/player/87128/akbar-bintang-cahyono,https://bwfbadminton.com/player/86136/moh-reza-pahlevi-isfahani","87128, 86136"
37,GER / GER,"Jones Ralfy JANSEN, Josche ZURWONNE",0,58 - 38,"$35,859.33","34,137 / 16","https://bwfbadminton.com/player/88726/jones-ralfy-jansen,https://bwfbadminton.com/player/55514/josche-zurwonne","88726, 55514"
38,THA / THA,"Dechapol PUAVARANUKROH, Kittinupong KEDREN",+2,66 - 79,"$38,839.96","32,192 / 14","https://bwfbadminton.com/player/61731/dechapol-puavaranukroh,https://bwfbadminton.com/player/73633/kittinupong-kedren","61731, 73633"
39,NED / NED,"Jacco ARENDS, Ruben JILLE",0,39 - 33,"$21,605.13","31,230 / 18","https://bwfbadminton.com/player/67175/jacco-arends,https://bwfbadminton.com/player/93858/ruben-jille","67175, 93858"
40,KOR / KOR,"CHUNG Eui Seok, KIM DukYoung",+3,29 - 34,"$27,639.35","31,037 / 14","https://bwfbadminton.com/player/99472/chung-eui-seok,https://bwfbadminton.com/player/93611/kim-dukyoung","99472, 93611"
41,KOR / KOR,"KIM WonHo, SEO Seungjae",-9,28 - 16,"$37,232.51","30,969 / 8","https://bwfbadminton.com/player/61444/kim-wonho,https://bwfbadminton.com/player/66513/seo-seungjae","61444, 66513"
42,IND / IND,"M.R. ARJUN, Ramchandran SHLOK",-1,54 - 34,"$13,760.81","30,778 / 19","https://bwfbadminton.com/player/98935/m-r-arjun,https://bwfbadminton.com/player/75231/ramchandran-shlok","98935, 75231"
43,DEN / DEN,"Kasper ANTONSEN, Niclas NOHR",-1,49 - 24,"$29,362.52","29,840 / 11","https://bwfbadminton.com/player/62261/kasper-antonsen,https://bwfbadminton.com/player/64188/niclas-nohr","62261, 64188"
44,ENG / ENG,"Ben LANE, Sean VENDY",0,49 - 42,"$7,727.72","29,096 / 11","https://bwfbadminton.com/player/76278/ben-lane,https://bwfbadminton.com/player/72478/sean-vendy","76278, 72478"
45,THA / THA,"Inkarat APISUK, Tanupat VIRIYANGKURA",0,21 - 19,"$6,355.92","28,600 / 16","https://bwfbadminton.com/player/92863/inkarat-apisuk,https://bwfbadminton.com/player/74233/tanupat-viriyangkura","92863, 74233"
46,MAS / MAS,"CHOOI Kah Ming, LOW Juan Shen",0,42 - 24,"$39,026.19","27,760 / 11","https://bwfbadminton.com/player/65113/chooi-kah-ming,https://bwfbadminton.com/player/93757/low-juan-shen","65113, 93757"
47,DEN / DEN,"Mathias CHRISTIANSEN, David DAUGAARD",0,97 - 61,"$54,152.62","27,600 / 9","https://bwfbadminton.com/player/99521/mathias-christiansen,https://bwfbadminton.com/player/59436/david-daugaard","99521, 59436"
48,USA / USA,"Phillip CHEW, Ryan CHEW",+1,23 - 24,"$9,970.61","25,940 / 17","https://bwfbadminton.com/player/36299/phillip-chew,https://bwfbadminton.com/player/93167/ryan-chew","36299, 93167"
49,POL / POL,"Milosz BOCHAT, Adam CWALINA",+2,39 - 24,"$52,995.79","25,349 / 11","https://bwfbadminton.com/player/72701/milosz-bochat,https://bwfbadminton.com/player/15358/adam-cwalina","72701, 15358"
50,CAN / ENG,"Peter BRIGGS, Tom WOLFENDEN",+3,69 - 53,"$21,733.61","24,964 / 10","https://bwfbadminton.com/player/29622/peter-briggs,https://bwfbadminton.com/player/94003/tom-wolfenden","29622, 94003"
51,SCO / SCO,"Alexander DUNN, Adam HALL",+3,42 - 25,"$8,446.49","24,940 / 15","https://bwfbadminton.com/player/67922/alexander-dunn,https://bwfbadminton.com/player/85159/adam-hall","67922, 85159"
52,MAS / MAS,"GOH Sze Fei, Nur IZZUDDIN",+3,42 - 30,"$13,304.52","24,771 / 11","https://bwfbadminton.com/player/90768/goh-sze-fei,https://bwfbadminton.com/player/94814/nur-izzuddin","90768, 94814"
53,TPE / TPE,"PO Li-Wei, YANG Ming-Tse",-1,38 - 36,"$6,477.73","24,620 / 11","https://bwfbadminton.com/player/79052/po-li-wei,https://bwfbadminton.com/player/60516/yang-ming-tse","79052, 60516"
54,IND / IND,"Arun GEORGE, Sanyam SHUKLA",+2,30 - 15,"$5,668.29","24,079 / 13","https://bwfbadminton.com/player/88003/arun-george,https://bwfbadminton.com/player/82602/sanyam-shukla","88003, 82602"
55,IND / IND,"KONA Tarun, Saurabh SHARMA",+2,20 - 11,"$12,957.42","23,910 / 13","https://bwfbadminton.com/player/78073/kona-tarun,https://bwfbadminton.com/player/63027/saurabh-sharma","78073, 63027"
56,RUS / RUS,"Konstantin ABRAMOV, Alexandr ZINCHENKO",+2,53 - 41,"$11,946.52","23,423 / 12","https://bwfbadminton.com/player/60635/konstantin-abramov,https://bwfbadminton.com/player/65143/alexandr-zinchenko","60635, 65143"
57,JPN / JPN,"Akira KOGA, Taichi SAITO",+2,29 - 18,"$7,769.36","23,410 / 11","https://bwfbadminton.com/player/88405/akira-koga,https://bwfbadminton.com/player/77123/taichi-saito","88405, 77123"
58,JPN / JPN,"Keiichiro MATSUI, Yoshinori TAKEUCHI",-10,24 - 14,"$13,056.73","23,210 / 8","https://bwfbadminton.com/player/74324/keiichiro-matsui,https://bwfbadminton.com/player/89680/yoshinori-takeuchi","74324, 89680"
59,TPE / TPE,"CHANG Ko-Chi, LU Chia Pin",-9,17 - 9,"$32,305.59","22,730 / 8","https://bwfbadminton.com/player/68681/chang-ko-chi,https://bwfbadminton.com/player/86722/lu-chia-pin","68681, 86722"
60,SGP / SGP,"Danny Bawa CHRISNANTA, HEE Yong Kai Terry",0,34 - 14,"$34,313.58","22,470 / 11","https://bwfbadminton.com/player/66920/danny-bawa-chrisnanta,https://bwfbadminton.com/player/99181/hee-yong-kai-terry","66920, 99181"
61,CHN / CHN,"HUANG Kai Xiang, WANG Yi Lyu",0,38 - 22,"$108,254.37","22,140 / 4","https://bwfbadminton.com/player/83797/huang-kai-xiang,https://bwfbadminton.com/player/99452/wang-yi-lyu","83797, 99452"
62,IND / IND,"Francis ALWIN, K. Nandagopal",0,15 - 8,"$16,365.34","21,890 / 9","https://bwfbadminton.com/player/55444/francis-alwin,https://bwfbadminton.com/player/74005/k-nandagopal","55444, 74005"
63,INA / INA,"Sabar Karyaman GUTAMA, Frengky Wijaya PUTRA",0,42 - 23,"$8,373.88","21,440 / 8","https://bwfbadminton.com/player/87432/sabar-karyaman-gutama,https://bwfbadminton.com/player/88126/frengky-wijaya-putra","87432, 88126"
64,JPN / JPN,"Hiroki OKAMURA, Masayuki ONODERA",0,35 - 21,"$5,756.44","21,220 / 10","https://bwfbadminton.com/player/86479/hiroki-okamura,https://bwfbadminton.com/player/91060/masayuki-onodera","86479, 91060"
65,INA / INA,"Angga PRATAMA, Rian Agung SAPUTRO",0,104 - 62,"$224,263.14","21,073 / 6","https://bwfbadminton.com/player/61855/angga-pratama,https://bwfbadminton.com/player/60692/rian-agung-saputro","61855, 60692"
66,TPE / TPE,"LEE Sheng Mu, YANG Po-Hsuan",0,11 - 7,"$166,216.87","20,730 / 7","https://bwfbadminton.com/player/52931/lee-sheng-mu,https://bwfbadminton.com/player/76275/yang-po-hsuan","52931, 76275"
67,MAS / MAS,"SHIA Chun Kang, TAN Wee Gieen",0,19 - 13,"$10,293.56","20,530 / 9","https://bwfbadminton.com/player/66114/shia-chun-kang,https://bwfbadminton.com/player/67677/tan-wee-gieen","66114, 67677"
68,THA / THA,"Pakin KUNA-ANUVIT, Natthapat TRINKAJEE",+1,17 - 15,"$3,228.76","19,900 / 11","https://bwfbadminton.com/player/78147/pakin-kuna-anuvit,https://bwfbadminton.com/player/76967/natthapat-trinkajee","78147, 76967"
69,JPN / JPN,"Mahiro KANEKO, Yunosuke KUBOTA",-1,19 - 20,"$2,595.48","19,630 / 10","https://bwfbadminton.com/player/74932/mahiro-kaneko,https://bwfbadminton.com/player/81522/yunosuke-kubota","74932, 81522"
70,TPE / TPE,"LIN Shang Kai, TSENG Min Hao",0,17 - 10,"$14,480.85","19,080 / 10","https://bwfbadminton.com/player/78283/lin-shang-kai,https://bwfbadminton.com/player/71729/tseng-min-hao","78283, 71729"
71,KOR / KOR,"KIM Gi Jung, LEE Yong Dae",0,12 - 1,"$1,035,506.10","19,040 / 3","https://bwfbadminton.com/player/39276/kim-gi-jung,https://bwfbadminton.com/player/52774/lee-yong-dae","39276, 52774"
72,FRA / FRA,"Thom GICQUEL, Ronan LABAR",0,16 - 11,"$10,749.74","18,839 / 7","https://bwfbadminton.com/player/68544/thom-gicquel,https://bwfbadminton.com/player/22038/ronan-labar","68544, 22038"
73,HKG / HKG,"CHUNG Yonny, TAM Chun Hei",0,13 - 10,"$7,402.86","18,710 / 7","https://bwfbadminton.com/player/83580/chung-yonny,https://bwfbadminton.com/player/30163/tam-chun-hei","83580, 30163"
74,KOR / KOR,"KO Sung Hyun, SHIN Baekcheol",+7,114 - 42,"$496,600.21","18,630 / 4","https://bwfbadminton.com/player/88094/ko-sung-hyun,https://bwfbadminton.com/player/54785/shin-baekcheol","88094, 54785"
75,THA /  / THA,"Nipitphon PHUANGPHUAPET, Nanthakarn YORDPHAISONG",-1,7 - 7,"$74,525.70","17,930 / 7","https://bwfbadminton.com/player/30342/nipitphon-phuangphuapet,https://bwfbadminton.com/player/77912/nanthakarn-yordphaisong","30342, 77912"
76,TPE / TPE,"Fang-Chih LEE, Fang-Jen LEE",-1,16 - 18,"$2,478.00","17,920 / 10","https://bwfbadminton.com/player/57424/fang-chih-lee,https://bwfbadminton.com/player/70231/fang-jen-lee","57424, 70231"
77,INA / INA,"Angga PRATAMA, Ricky KARANDASUWARDI",-1,95 - 51,"$237,004.34","17,660 / 4","https://bwfbadminton.com/player/61855/angga-pratama,https://bwfbadminton.com/player/66493/ricky-karandasuwardi","61855, 66493"
78,THA / THA,"Bodin ISARA, Nipitphon PHUANGPHUAPET",-1,73 - 48,"$145,387.83","17,550 / 5","https://bwfbadminton.com/player/75983/bodin-isara,https://bwfbadminton.com/player/30342/nipitphon-phuangphuapet","75983, 30342"
79,DEN / DEN,"David DAUGAARD, Frederik SØGAARD",-1,11 - 5,"$36,270.37","17,530 / 6","https://bwfbadminton.com/player/59436/david-daugaard,https://bwfbadminton.com/player/57731/frederik-s%C3%98gaard","59436, 57731"
80,VIE / VIE,"BAO Minh, Bao Duc DUONG",-1,15 - 39,"$1,515.58","16,420 / 11","https://bwfbadminton.com/player/58193/bao-minh,https://bwfbadminton.com/player/54667/bao-duc-duong","58193, 54667"
81,TPE / TPE,"LU Chen, YE Hong Wei",-1,18 - 3,"$6,529.50","16,180 / 6","https://bwfbadminton.com/player/60896/lu-chen,https://bwfbadminton.com/player/81108/ye-hong-wei","60896, 81108"
82,IND / IND,"Rohan KAPOOR, Shivam SHARMA",+1,9 - 9,"$4,091.92","15,800 / 9","https://bwfbadminton.com/player/60980/rohan-kapoor,https://bwfbadminton.com/player/99133/shivam-sharma","60980, 99133"
83,IND / IND,"Kapil CHAUDHARY, Brijesh YADAV",+1,13 - 12,$596.12,"15,270 / 10","https://bwfbadminton.com/player/90539/kapil-chaudhary,https://bwfbadminton.com/player/74996/brijesh-yadav","90539, 74996"
84,AZE / AZE,"Ade Resky DWICAHYO, Azmy QOWIMURAMADHONI",+1,20 - 12,"$2,965.00","15,190 / 15","https://bwfbadminton.com/player/78890/ade-resky-dwicahyo,https://bwfbadminton.com/player/77163/azmy-qowimuramadhoni","78890, 77163"
