rank,country/territory,player,change_+/-,win/lose,prize_money,points/tmts,link,member_id
1,INA / INA,"Marcus Fernaldi GIDEON, Kevin Sanjaya SUKAMULJO",0,137 - 38,"$845,906.09","102,683 / 14","https://bwfbadminton.com/player/26394/marcus-fernaldi-gideon,https://bwfbadminton.com/player/80057/kevin-sanjaya-sukamuljo","26394, 80057"
2,CHN / CHN,"LIU Cheng, ZHANG Nan",0,64 - 24,"$409,434.99","77,410 / 15","https://bwfbadminton.com/player/95396/liu-cheng,https://bwfbadminton.com/player/35357/zhang-nan","95396, 35357"
3,DEN / DEN,"Mathias BOE, Carsten MOGENSEN",0,429 - 134,"$1,067,448.36","75,570 / 13","https://bwfbadminton.com/player/50292/mathias-boe,https://bwfbadminton.com/player/51304/carsten-mogensen","50292, 51304"
4,JPN / JPN,"Takeshi KAMURA, Keigo SONODA",0,189 - 101,"$393,165.23","72,685 / 17","https://bwfbadminton.com/player/70969/takeshi-kamura,https://bwfbadminton.com/player/90623/keigo-sonoda","70969, 90623"
5,CHN / CHN,"LI Jun Hui, LIU Yu Chen",0,153 - 61,"$372,417.50","68,785 / 13","https://bwfbadminton.com/player/79059/li-jun-hui,https://bwfbadminton.com/player/93367/liu-yu-chen","79059, 93367"
6,DEN / DEN,"Mads CONRAD-PETERSEN, Mads Pieler KOLDING",0,193 - 87,"$281,164.89","65,853 / 17","https://bwfbadminton.com/player/42722/mads-conrad-petersen,https://bwfbadminton.com/player/52958/mads-pieler-kolding","42722, 52958"
7,JPN / JPN,"Takuto INOUE, Yuki KANEKO",0,108 - 62,"$133,324.86","61,942 / 15","https://bwfbadminton.com/player/59419/takuto-inoue,https://bwfbadminton.com/player/95761/yuki-kaneko","59419, 95761"
8,DEN / DEN,"Kim ASTRUP, Anders Skaarup RASMUSSEN",0,163 - 94,"$154,275.49","57,010 / 18","https://bwfbadminton.com/player/92980/kim-astrup,https://bwfbadminton.com/player/44414/anders-skaarup-rasmussen","92980, 44414"
9,INA / INA,"Fajar ALFIAN, Muhammad Rian ARDIANTO",0,97 - 45,"$109,346.62","55,436 / 14","https://bwfbadminton.com/player/88876/fajar-alfian,https://bwfbadminton.com/player/91130/muhammad-rian-ardianto","88876, 91130"
10,TPE / TPE,"LIAO Min Chun, SU Ching Heng",0,58 - 24,"$73,530.84","53,850 / 17","https://bwfbadminton.com/player/53230/liao-min-chun,https://bwfbadminton.com/player/88829/su-ching-heng","53230, 88829"
11,TPE / TPE,"LEE Jhe-Huei, LEE Yang",0,91 - 59,"$119,232.49","52,098 / 17","https://bwfbadminton.com/player/99102/lee-jhe-huei,https://bwfbadminton.com/player/69448/lee-yang","99102, 69448"
12,RUS / RUS,"Vladimir IVANOV, Ivan SOZONOV",0,255 - 119,"$215,898.46","51,770 / 16","https://bwfbadminton.com/player/53924/vladimir-ivanov,https://bwfbadminton.com/player/67068/ivan-sozonov","53924, 67068"
