rank,country/territory,player,change_+/-,win/lose,prize_money,points/tmts,link,member_id
1,INA / INA,"Marcus Fernaldi GIDEON, Kevin Sanjaya SUKAMULJO",0,132 - 38,"$753,406.09","98,483 / 13","https://bwfbadminton.com/player/26394/marcus-fernaldi-gideon,https://bwfbadminton.com/player/80057/kevin-sanjaya-sukamuljo","26394, 80057"
2,CHN / CHN,"LIU Cheng, ZHANG Nan",0,62 - 23,"$401,622.49","75,850 / 14","https://bwfbadminton.com/player/95396/liu-cheng,https://bwfbadminton.com/player/35357/zhang-nan","95396, 35357"
3,DEN / DEN,"Mathias BOE, Carsten MOGENSEN",0,429 - 133,"$1,066,198.36","75,570 / 12","https://bwfbadminton.com/player/50292/mathias-boe,https://bwfbadminton.com/player/51304/carsten-mogensen","50292, 51304"
4,CHN / CHN,"LI Jun Hui, LIU Yu Chen",+1,152 - 60,"$368,355.00","68,305 / 12","https://bwfbadminton.com/player/79059/li-jun-hui,https://bwfbadminton.com/player/93367/liu-yu-chen","79059, 93367"
5,JPN / JPN,"Takeshi KAMURA, Keigo SONODA",+1,184 - 100,"$364,265.23","67,085 / 15","https://bwfbadminton.com/player/70969/takeshi-kamura,https://bwfbadminton.com/player/90623/keigo-sonoda","70969, 90623"
6,DEN / DEN,"Mads CONRAD-PETERSEN, Mads Pieler KOLDING",-2,191 - 86,"$273,352.39","64,293 / 16","https://bwfbadminton.com/player/42722/mads-conrad-petersen,https://bwfbadminton.com/player/52958/mads-pieler-kolding","42722, 52958"
7,DEN / DEN,"Kim ASTRUP, Anders Skaarup RASMUSSEN",+2,162 - 93,"$150,212.99","55,810 / 17","https://bwfbadminton.com/player/92980/kim-astrup,https://bwfbadminton.com/player/44414/anders-skaarup-rasmussen","92980, 44414"
8,JPN / JPN,"Takuto INOUE, Yuki KANEKO",+2,101 - 60,"$84,674.86","52,172 / 13","https://bwfbadminton.com/player/59419/takuto-inoue,https://bwfbadminton.com/player/95761/yuki-kaneko","59419, 95761"
9,TPE / TPE,"LEE Jhe-Huei, LEE Yang",-2,90 - 58,"$117,919.99","52,098 / 16","https://bwfbadminton.com/player/99102/lee-jhe-huei,https://bwfbadminton.com/player/69448/lee-yang","99102, 69448"
10,INA / INA,"Fajar ALFIAN, Muhammad Rian ARDIANTO",+2,94 - 44,"$91,846.62","50,636 / 13","https://bwfbadminton.com/player/88876/fajar-alfian,https://bwfbadminton.com/player/91130/muhammad-rian-ardianto","88876, 91130"
11,RUS / RUS,"Vladimir IVANOV, Ivan SOZONOV",0,251 - 117,"$208,085.96","49,820 / 15","https://bwfbadminton.com/player/53924/vladimir-ivanov,https://bwfbadminton.com/player/67068/ivan-sozonov","53924, 67068"
12,TPE / TPE,"CHEN Hung Ling, WANG Chi-Lin",-4,110 - 75,"$170,541.97","49,541 / 16","https://bwfbadminton.com/player/53613/chen-hung-ling,https://bwfbadminton.com/player/96514/wang-chi-lin","53613, 96514"
13,TPE / TPE,"LIAO Min Chun, SU Ching Heng",0,53 - 21,"$53,493.34","47,860 / 14","https://bwfbadminton.com/player/53230/liao-min-chun,https://bwfbadminton.com/player/88829/su-ching-heng","53230, 88829"
14,MAS / MAS,"GOH V Shem, TAN Wee Kiong",+2,147 - 63,"$376,958.07","47,434 / 10","https://bwfbadminton.com/player/54805/goh-v-shem,https://bwfbadminton.com/player/52071/tan-wee-kiong","54805, 52071"
15,JPN / JPN,"Takuro HOKI, Yugo KOBAYASHI",0,60 - 48,"$54,655.10","42,216 / 11","https://bwfbadminton.com/player/81657/takuro-hoki,https://bwfbadminton.com/player/67903/yugo-kobayashi","81657, 67903"
16,INA / INA,"Berry ANGRIAWAN, Hardianto HARDIANTO",+2,40 - 17,"$94,991.69","41,420 / 12","https://bwfbadminton.com/player/23374/berry-angriawan,https://bwfbadminton.com/player/69003/hardianto-hardianto","23374, 69003"
17,TPE / TPE,"LU Ching Yao, YANG Po Han",-3,71 - 36,"$70,072.37","41,300 / 17","https://bwfbadminton.com/player/56746/lu-ching-yao,https://bwfbadminton.com/player/59709/yang-po-han","56746, 59709"
18,ENG / ENG,"Marcus ELLIS, Chris LANGRIDGE",-1,102 - 56,"$71,775.45","41,008 / 14","https://bwfbadminton.com/player/71349/marcus-ellis,https://bwfbadminton.com/player/51624/chris-langridge","71349, 51624"
19,CHN / CHN,"HE Ji Ting, TAN Qiang",+12,31 - 20,"$28,192.50","40,452 / 10","https://bwfbadminton.com/player/59673/he-ji-ting,https://bwfbadminton.com/player/58678/tan-qiang","59673, 58678"
20,JPN / JPN,"Hiroyuki ENDO, Yuta WATANABE",+15,29 - 18,"$207,230.23","39,908 / 10","https://bwfbadminton.com/player/54026/hiroyuki-endo,https://bwfbadminton.com/player/58240/yuta-watanabe","54026, 58240"
21,IND / IND,"Satwiksairaj RANKIREDDY, Chirag SHETTY",-2,48 - 31,"$24,570.11","38,786 / 13","https://bwfbadminton.com/player/72435/satwiksairaj-rankireddy,https://bwfbadminton.com/player/70500/chirag-shetty","72435, 70500"
22,KOR / KOR,"CHUNG Eui Seok, KIM DukYoung",-2,28 - 27,"$21,889.35","37,017 / 14","https://bwfbadminton.com/player/99472/chung-eui-seok,https://bwfbadminton.com/player/93611/kim-dukyoung","99472, 93611"
23,DEN / DEN,"Mathias CHRISTIANSEN, David DAUGAARD",+1,97 - 60,"$48,824.50","36,840 / 13","https://bwfbadminton.com/player/99521/mathias-christiansen,https://bwfbadminton.com/player/59436/david-daugaard","99521, 59436"
24,GER / GER,"Mark LAMSFUSS, Marvin SEIDEL",-3,54 - 36,"$18,710.51","36,320 / 18","https://bwfbadminton.com/player/68045/mark-lamsfuss,https://bwfbadminton.com/player/64909/marvin-seidel","68045, 64909"
25,THA / THA,"Tinn ISRIYANET, Kittisak NAMDASH",-2,25 - 26,"$25,141.54","35,800 / 14","https://bwfbadminton.com/player/96699/tinn-isriyanet,https://bwfbadminton.com/player/65754/kittisak-namdash","96699, 65754"
26,GER / GER,"Jones Ralfy JANSEN, Josche ZURWONNE",-4,53 - 32,"$32,440.59","34,937 / 17","https://bwfbadminton.com/player/88726/jones-ralfy-jansen,https://bwfbadminton.com/player/55514/josche-zurwonne","88726, 55514"
27,INA /  / INA,"Wahyu Nayaka ARYA PANGKARYANIRA, Ade Yusuf SANTOSO",-2,99 - 54,"$78,587.48","34,640 / 8","https://bwfbadminton.com/player/59822/wahyu-nayaka-arya-pangkaryanira,https://bwfbadminton.com/player/74945/ade-yusuf-santoso","59822, 74945"
