rank,country/territory,player,change_+/-,win/lose,prize_money,points/tmts,link,member_id
1,INA / INA,"Marcus Fernaldi GIDEON, Kevin Sanjaya SUKAMULJO",0,184 - 42,"$1,144,506.09","104,483 / 17","https://bwfbadminton.com/player/26394/marcus-fernaldi-gideon,https://bwfbadminton.com/player/80057/kevin-sanjaya-sukamuljo","26394, 80057"
2,CHN / CHN,"LI Jun Hui, LIU Yu Chen",0,178 - 70,"$541,036.26","84,395 / 15","https://bwfbadminton.com/player/79059/li-jun-hui,https://bwfbadminton.com/player/93367/liu-yu-chen","79059, 93367"
3,JPN / JPN,"Takeshi KAMURA, Keigo SONODA",0,211 - 113,"$449,115.23","78,025 / 19","https://bwfbadminton.com/player/70969/takeshi-kamura,https://bwfbadminton.com/player/90623/keigo-sonoda","70969, 90623"
4,TPE / TPE,"CHEN Hung Ling, WANG Chi-Lin",0,132 - 90,"$281,085.73","70,401 / 21","https://bwfbadminton.com/player/53613/chen-hung-ling,https://bwfbadminton.com/player/96514/wang-chi-lin","53613, 96514"
5,JPN / JPN,"Hiroyuki ENDO, Yuta WATANABE",0,49 - 32,"$344,255.23","70,070 / 20","https://bwfbadminton.com/player/54026/hiroyuki-endo,https://bwfbadminton.com/player/58240/yuta-watanabe","54026, 58240"
6,DEN / DEN,"Kim ASTRUP, Anders Skaarup RASMUSSEN",0,181 - 107,"$278,531.75","69,840 / 20","https://bwfbadminton.com/player/92980/kim-astrup,https://bwfbadminton.com/player/44414/anders-skaarup-rasmussen","92980, 44414"
7,CHN / CHN,"HAN Cheng Kai, ZHOU Hao Dong",0,58 - 33,"$153,862.52","66,780 / 20","https://bwfbadminton.com/player/66491/han-cheng-kai,https://bwfbadminton.com/player/61160/zhou-hao-dong","66491, 61160"
8,INA / INA,"Hendra SETIAWAN, Mohammad AHSAN",0,195 - 61,"$875,158.76","66,340 / 18","https://bwfbadminton.com/player/51074/hendra-setiawan,https://bwfbadminton.com/player/52749/mohammad-ahsan","51074, 52749"
9,INA / INA,"Fajar ALFIAN, Muhammad Rian ARDIANTO",+1,118 - 55,"$138,971.62","62,186 / 16","https://bwfbadminton.com/player/88876/fajar-alfian,https://bwfbadminton.com/player/91130/muhammad-rian-ardianto","88876, 91130"
10,JPN / JPN,"Takuto INOUE, Yuki KANEKO",-1,118 - 74,"$149,706.12","61,572 / 18","https://bwfbadminton.com/player/59419/takuto-inoue,https://bwfbadminton.com/player/95761/yuki-kaneko","59419, 95761"
11,CHN / CHN,"HE Ji Ting, TAN Qiang",+1,45 - 30,"$78,355.00","58,322 / 17","https://bwfbadminton.com/player/59673/he-ji-ting,https://bwfbadminton.com/player/58678/tan-qiang","59673, 58678"
12,TPE / TPE,"LIAO Min Chun, SU Ching Heng",+1,73 - 38,"$122,949.60","57,990 / 20","https://bwfbadminton.com/player/53230/liao-min-chun,https://bwfbadminton.com/player/88829/su-ching-heng","53230, 88829"
13,CHN / CHN,"LIU Cheng, ZHANG Nan",-2,74 - 32,"$425,891.25","56,990 / 13","https://bwfbadminton.com/player/95396/liu-cheng,https://bwfbadminton.com/player/35357/zhang-nan","95396, 35357"
14,MAS / MAS,"GOH V Shem, TAN Wee Kiong",0,162 - 74,"$403,620.57","56,954 / 17","https://bwfbadminton.com/player/54805/goh-v-shem,https://bwfbadminton.com/player/52071/tan-wee-kiong","54805, 52071"
15,TPE / TPE,"LEE Jhe-Huei, LEE Yang",+2,103 - 70,"$143,257.49","50,638 / 16","https://bwfbadminton.com/player/99102/lee-jhe-huei,https://bwfbadminton.com/player/69448/lee-yang","99102, 69448"
16,DEN / DEN,"Mads CONRAD-PETERSEN, Mads Pieler KOLDING",-1,195 - 94,"$284,339.89","49,923 / 14","https://bwfbadminton.com/player/42722/mads-conrad-petersen,https://bwfbadminton.com/player/52958/mads-pieler-kolding","42722, 52958"
17,ENG / ENG,"Marcus ELLIS, Chris LANGRIDGE",+1,117 - 62,"$96,506.69","49,592 / 16","https://bwfbadminton.com/player/71349/marcus-ellis,https://bwfbadminton.com/player/51624/chris-langridge","71349, 51624"
18,INA / INA,"Berry ANGRIAWAN, Hardianto HARDIANTO",+1,52 - 28,"$116,529.21","49,240 / 15","https://bwfbadminton.com/player/23374/berry-angriawan,https://bwfbadminton.com/player/69003/hardianto-hardianto","23374, 69003"
19,DEN / DEN,"Mathias BOE, Carsten MOGENSEN",+1,436 - 143,"$1,077,292.12","48,800 / 14","https://bwfbadminton.com/player/50292/mathias-boe,https://bwfbadminton.com/player/51304/carsten-mogensen","50292, 51304"
20,MAS / MAS,"Aaron CHIA, SOH Wooi Yik",+1,39 - 20,"$31,969.11","48,570 / 18","https://bwfbadminton.com/player/56203/aaron-chia,https://bwfbadminton.com/player/99389/soh-wooi-yik","56203, 99389"
21,IND / IND,"Satwiksairaj RANKIREDDY, Chirag SHETTY",-5,65 - 43,"$55,588.35","47,686 / 16","https://bwfbadminton.com/player/72435/satwiksairaj-rankireddy,https://bwfbadminton.com/player/70500/chirag-shetty","72435, 70500"
22,MAS / MAS,"ONG Yew Sin, TEO Ee Yi",+1,63 - 40,"$82,521.56","46,904 / 17","https://bwfbadminton.com/player/84064/ong-yew-sin,https://bwfbadminton.com/player/99066/teo-ee-yi","84064, 99066"
23,RUS / RUS,"Vladimir IVANOV, Ivan SOZONOV",-1,264 - 129,"$226,210.96","45,630 / 18","https://bwfbadminton.com/player/53924/vladimir-ivanov,https://bwfbadminton.com/player/67068/ivan-sozonov","53924, 67068"
24,CHN / CHN,"OU Xuan Yi, REN Xiang Yu",+1,23 - 13,"$40,065.00","44,840 / 14","https://bwfbadminton.com/player/58241/ou-xuan-yi,https://bwfbadminton.com/player/84812/ren-xiang-yu","58241, 84812"
25,TPE / TPE,"LU Ching Yao, YANG Po Han",-1,86 - 51,"$95,847.37","43,940 / 22","https://bwfbadminton.com/player/56746/lu-ching-yao,https://bwfbadminton.com/player/59709/yang-po-han","56746, 59709"
26,JPN / JPN,"Takuro HOKI, Yugo KOBAYASHI",0,71 - 60,"$93,186.36","43,826 / 15","https://bwfbadminton.com/player/81657/takuro-hoki,https://bwfbadminton.com/player/67903/yugo-kobayashi","81657, 67903"
27,IND / IND,"ATTRI Manu, REDDY B. Sumeeth",0,124 - 116,"$74,356.34","43,760 / 19","https://bwfbadminton.com/player/59803/attri-manu,https://bwfbadminton.com/player/24172/reddy-b-sumeeth","59803, 24172"
28,INA / INA,"Wahyu Nayaka ARYA PANGKARYANIRA, Ade Yusuf SANTOSO",0,112 - 66,"$97,812.48","41,530 / 15","https://bwfbadminton.com/player/59822/wahyu-nayaka-arya-pangkaryanira,https://bwfbadminton.com/player/74945/ade-yusuf-santoso","59822, 74945"
29,GER / GER,"Mark LAMSFUSS, Marvin SEIDEL",0,63 - 46,"$27,523.03","40,390 / 21","https://bwfbadminton.com/player/68045/mark-lamsfuss,https://bwfbadminton.com/player/64909/marvin-seidel","68045, 64909"
30,THA / THA,"Bodin ISARA, Maneepong JONGJIT",0,85 - 44,"$142,564.86","39,790 / 11","https://bwfbadminton.com/player/75983/bodin-isara,https://bwfbadminton.com/player/67172/maneepong-jongjit","75983, 67172"
31,THA / THA,"Tinn ISRIYANET, Kittisak NAMDASH",0,30 - 34,"$36,465.30","39,110 / 15","https://bwfbadminton.com/player/96699/tinn-isriyanet,https://bwfbadminton.com/player/65754/kittisak-namdash","96699, 65754"
32,NED / NED,"Jelle MAAS, Robin TABELING",0,45 - 37,"$31,183.35","38,730 / 17","https://bwfbadminton.com/player/93455/jelle-maas,https://bwfbadminton.com/player/66357/robin-tabeling","93455, 66357"
33,MAS / MAS,"Mohamad Arif Ab Latif ARIF, Nur Mohd Azriyn Ayub AZRIYN",0,29 - 16,"$22,443.12","37,500 / 14","https://bwfbadminton.com/player/53131/mohamad-arif-ab-latif-arif,https://bwfbadminton.com/player/70443/nur-mohd-azriyn-ayub-azriyn","53131, 70443"
34,KOR / KOR,"KANG Minhyuk, KIM WonHo",0,18 - 18,"$25,901.89","35,177 / 15","https://bwfbadminton.com/player/77262/kang-minhyuk,https://bwfbadminton.com/player/61444/kim-wonho","77262, 61444"
