rank,country/territory,player,change_+/-,win/lose,prize_money,points/tmts,link,member_id
1,MAS / MAS,"GOH V Shem, TAN Wee Kiong",0,88 - 37,"$245,075.57","76,797 / 22","https://bwfbadminton.com/player/54805/goh-v-shem,https://bwfbadminton.com/player/52071/tan-wee-kiong","54805, 52071"
2,INA / INA,"Marcus Fernaldi GIDEON, Kevin Sanjaya SUKAMULJO",0,54 - 24,"$236,701.09","69,051 / 17","https://bwfbadminton.com/player/26394/marcus-fernaldi-gideon,https://bwfbadminton.com/player/80057/kevin-sanjaya-sukamuljo","26394, 80057"
3,JPN / JPN,"Takeshi KAMURA, Keigo SONODA",0,112 - 69,"$106,808.97","68,042 / 21","https://bwfbadminton.com/player/70969/takeshi-kamura,https://bwfbadminton.com/player/90623/keigo-sonoda","70969, 90623"
4,DEN / DEN,"Mathias BOE, Carsten MOGENSEN",0,348 - 112,"$840,017.10","67,454 / 10","https://bwfbadminton.com/player/50292/mathias-boe,https://bwfbadminton.com/player/51304/carsten-mogensen","50292, 51304"
5,CHN / CHN,"CHAI Biao, HONG Wei",0,95 - 41,"$451,077.49","66,920 / 15","https://bwfbadminton.com/player/96784/chai-biao,https://bwfbadminton.com/player/69809/hong-wei","96784, 69809"
6,CHN / CHN,"LI Jun Hui, LIU Yu Chen",0,84 - 35,"$154,017.50","63,819 / 19","https://bwfbadminton.com/player/79059/li-jun-hui,https://bwfbadminton.com/player/93367/liu-yu-chen","79059, 93367"
7,INA / INA,"Angga PRATAMA, Ricky KARANDASUWARDI",0,65 - 28,"$176,971.83","60,619 / 17","https://bwfbadminton.com/player/61855/angga-pratama,https://bwfbadminton.com/player/66493/ricky-karandasuwardi","61855, 66493"
8,DEN / DEN,"Mads CONRAD-PETERSEN, Mads Pieler KOLDING",0,132 - 57,"$155,604.89","59,893 / 16","https://bwfbadminton.com/player/42722/mads-conrad-petersen,https://bwfbadminton.com/player/52958/mads-pieler-kolding","42722, 52958"
9,RUS / RUS,"Vladimir IVANOV, Ivan SOZONOV",0,204 - 92,"$173,770.98","58,033 / 13","https://bwfbadminton.com/player/53924/vladimir-ivanov,https://bwfbadminton.com/player/67068/ivan-sozonov","53924, 67068"
10,CHN / CHN,"FU Haifeng, ZHANG Nan",0,81 - 26,"$564,545.62","57,055 / 8","https://bwfbadminton.com/player/51729/fu-haifeng,https://bwfbadminton.com/player/35357/zhang-nan","51729, 35357"
