rank,country/territory,player,change_+/-,win/lose,prize_money,points/tmts,link,member_id
1,KOR / KOR,"LEE Yong Dae, YOO Yeon Seong",0,88 - 16,"$989,580.61","90,880 / 14","https://bwfbadminton.com/player/52774/lee-yong-dae,https://bwfbadminton.com/player/52273/yoo-yeon-seong","52774, 52273"
2,INA / INA,"Hendra SETIAWAN, Mohammad AHSAN",+1,102 - 26,"$583,894.38","77,557 / 13","https://bwfbadminton.com/player/51074/hendra-setiawan,https://bwfbadminton.com/player/52749/mohammad-ahsan","51074, 52749"
3,DEN / DEN,"Mathias BOE, Carsten MOGENSEN",-1,326 - 106,"$704,307.12","72,030 / 10","https://bwfbadminton.com/player/50292/mathias-boe,https://bwfbadminton.com/player/51304/carsten-mogensen","50292, 51304"
4,CHN / CHN,"FU Haifeng, ZHANG Nan",+1,48 - 16,"$483,951.88","70,637 / 13","https://bwfbadminton.com/player/51729/fu-haifeng,https://bwfbadminton.com/player/35357/zhang-nan","51729, 35357"
5,CHN / CHN,"CHAI Biao, HONG Wei",-1,62 - 24,"$292,629.99","69,485 / 15","https://bwfbadminton.com/player/96784/chai-biao,https://bwfbadminton.com/player/69809/hong-wei","96784, 69809"
6,JPN / JPN,"Hiroyuki ENDO, Kenichi HAYAKAWA",0,172 - 88,"$244,282.85","68,317 / 16","https://bwfbadminton.com/player/54026/hiroyuki-endo,https://bwfbadminton.com/player/54527/kenichi-hayakawa","54026, 54527"
7,CHN / CHN,"LIU Xiaolong, QIU Zihan",+2,119 - 79,"$185,273.73","63,020 / 13","https://bwfbadminton.com/player/11777/liu-xiaolong,https://bwfbadminton.com/player/47277/qiu-zihan","11777, 47277"
8,TPE / TPE,"LEE Sheng Mu, TSAI Chia Hsin",0,76 - 43,"$223,901.87","58,491 / 15","https://bwfbadminton.com/player/52931/lee-sheng-mu,https://bwfbadminton.com/player/13189/tsai-chia-hsin","52931, 13189"
9,DEN / DEN,"Mads CONRAD-PETERSEN, Mads Pieler KOLDING",+1,103 - 42,"$98,791.15","57,417 / 16","https://bwfbadminton.com/player/42722/mads-conrad-petersen,https://bwfbadminton.com/player/52958/mads-pieler-kolding","42722, 52958"
10,KOR / KOR,"KO Sung Hyun, SHIN Baekcheol",-3,46 - 23,"$393,415.23","50,820 / 9","https://bwfbadminton.com/player/88094/ko-sung-hyun,https://bwfbadminton.com/player/54785/shin-baekcheol","88094, 54785"
