rank,country/territory,player,change_+/-,win/lose,prize_money,points/tmts,link,member_id
1,INA / INA,"Marcus Fernaldi GIDEON, Kevin Sanjaya SUKAMULJO",0,122 - 36,"$675,031.09","99,989 / 15","https://bwfbadminton.com/player/26394/marcus-fernaldi-gideon,https://bwfbadminton.com/player/80057/kevin-sanjaya-sukamuljo","26394, 80057"
2,DEN / DEN,"Mathias BOE, Carsten MOGENSEN",0,420 - 131,"$1,018,648.36","82,324 / 15","https://bwfbadminton.com/player/50292/mathias-boe,https://bwfbadminton.com/player/51304/carsten-mogensen","50292, 51304"
3,CHN / CHN,"LI Jun Hui, LIU Yu Chen",0,138 - 58,"$324,655.00","79,621 / 17","https://bwfbadminton.com/player/79059/li-jun-hui,https://bwfbadminton.com/player/93367/liu-yu-chen","79059, 93367"
4,CHN / CHN,"LIU Cheng, ZHANG Nan",0,53 - 19,"$393,447.49","79,010 / 18","https://bwfbadminton.com/player/95396/liu-cheng,https://bwfbadminton.com/player/35357/zhang-nan","95396, 35357"
5,JPN / JPN,"Takeshi KAMURA, Keigo SONODA",0,171 - 95,"$297,602.73","71,725 / 19","https://bwfbadminton.com/player/70969/takeshi-kamura,https://bwfbadminton.com/player/90623/keigo-sonoda","70969, 90623"
6,DEN / DEN,"Mads CONRAD-PETERSEN, Mads Pieler KOLDING",0,174 - 82,"$257,564.89","64,171 / 17","https://bwfbadminton.com/player/42722/mads-conrad-petersen,https://bwfbadminton.com/player/52958/mads-pieler-kolding","42722, 52958"
7,TPE / TPE,"CHEN Hung Ling, WANG Chi-Lin",0,102 - 71,"$151,741.97","57,434 / 23","https://bwfbadminton.com/player/53613/chen-hung-ling,https://bwfbadminton.com/player/96514/wang-chi-lin","53613, 96514"
8,TPE / TPE,"LEE Jhe-Huei, LEE Yang",0,83 - 53,"$111,044.99","55,442 / 22","https://bwfbadminton.com/player/99102/lee-jhe-huei,https://bwfbadminton.com/player/69448/lee-yang","99102, 69448"
9,RUS / RUS,"Vladimir IVANOV, Ivan SOZONOV",0,245 - 112,"$206,385.96","53,810 / 17","https://bwfbadminton.com/player/53924/vladimir-ivanov,https://bwfbadminton.com/player/67068/ivan-sozonov","53924, 67068"
10,DEN / DEN,"Kim ASTRUP, Anders Skaarup RASMUSSEN",0,150 - 90,"$142,025.49","53,340 / 18","https://bwfbadminton.com/player/92980/kim-astrup,https://bwfbadminton.com/player/44414/anders-skaarup-rasmussen","92980, 44414"
11,JPN / JPN,"Takuto INOUE, Yuki KANEKO",0,92 - 55,"$67,012.36","53,140 / 16","https://bwfbadminton.com/player/59419/takuto-inoue,https://bwfbadminton.com/player/95761/yuki-kaneko","59419, 95761"
12,INA / INA,"Fajar ALFIAN, Muhammad Rian ARDIANTO",0,85 - 40,"$81,559.12","50,960 / 16","https://bwfbadminton.com/player/88876/fajar-alfian,https://bwfbadminton.com/player/91130/muhammad-rian-ardianto","88876, 91130"
13,TPE / TPE,"LU Ching Yao, YANG Po Han",0,69 - 32,"$67,059.87","50,280 / 24","https://bwfbadminton.com/player/56746/lu-ching-yao,https://bwfbadminton.com/player/59709/yang-po-han","56746, 59709"
14,INA / INA,"Mohammad AHSAN, Rian Agung SAPUTRO",0,23 - 12,"$404,523.76","48,798 / 11","https://bwfbadminton.com/player/52749/mohammad-ahsan,https://bwfbadminton.com/player/60692/rian-agung-saputro","52749, 60692"
15,MAS / MAS,"GOH V Shem, TAN Wee Kiong",0,128 - 56,"$361,695.57","46,033 / 11","https://bwfbadminton.com/player/54805/goh-v-shem,https://bwfbadminton.com/player/52071/tan-wee-kiong","54805, 52071"
16,JPN / JPN,"Takuro HOKI, Yugo KOBAYASHI",+2,60 - 46,"$52,955.10","45,796 / 16","https://bwfbadminton.com/player/81657/takuro-hoki,https://bwfbadminton.com/player/67903/yugo-kobayashi","81657, 67903"
17,TPE / TPE,"LIAO Min Chun, SU Ching Heng",-1,49 - 17,"$45,455.84","45,660 / 16","https://bwfbadminton.com/player/53230/liao-min-chun,https://bwfbadminton.com/player/88829/su-ching-heng","53230, 88829"
18,INA / INA,"Angga PRATAMA, Ricky KARANDASUWARDI",-1,92 - 48,"$222,069.34","45,442 / 12","https://bwfbadminton.com/player/61855/angga-pratama,https://bwfbadminton.com/player/66493/ricky-karandasuwardi","61855, 66493"
19,CHN / CHN,"HUANG Kai Xiang, WANG Yi Lyu",0,31 - 18,"$88,416.87","43,470 / 10","https://bwfbadminton.com/player/83797/huang-kai-xiang,https://bwfbadminton.com/player/99452/wang-yi-lyu","83797, 99452"
20,MAS / MAS,"ONG Yew Sin, TEO Ee Yi",+2,48 - 24,"$49,884.06","43,294 / 14","https://bwfbadminton.com/player/84064/ong-yew-sin,https://bwfbadminton.com/player/99066/teo-ee-yi","84064, 99066"
21,INA / INA,"Berry ANGRIAWAN, Hardianto HARDIANTO",-1,30 - 14,"$75,429.19","43,190 / 12","https://bwfbadminton.com/player/23374/berry-angriawan,https://bwfbadminton.com/player/69003/hardianto-hardianto","23374, 69003"
22,THA / THA,"Bodin ISARA, Nipitphon PHUANGPHUAPET",-1,67 - 44,"$126,369.72","42,458 / 12","https://bwfbadminton.com/player/75983/bodin-isara,https://bwfbadminton.com/player/30342/nipitphon-phuangphuapet","75983, 30342"
23,INA / MAS,"Hendra SETIAWAN, TAN Boon Heong",0,28 - 18,"$716,404.01","41,120 / 15","https://bwfbadminton.com/player/51074/hendra-setiawan,https://bwfbadminton.com/player/52703/tan-boon-heong","51074, 52703"
24,THA / THA,"Dechapol PUAVARANUKROH, Kittinupong KEDREN",0,62 - 69,"$31,527.46","39,482 / 18","https://bwfbadminton.com/player/61731/dechapol-puavaranukroh,https://bwfbadminton.com/player/73633/kittinupong-kedren","61731, 73633"
25,IND / IND,"Satwiksairaj RANKIREDDY, Chirag SHETTY",0,41 - 26,"$20,620.11","39,366 / 19","https://bwfbadminton.com/player/72435/satwiksairaj-rankireddy,https://bwfbadminton.com/player/70500/chirag-shetty","72435, 70500"
26,ENG / ENG,"Marcus ELLIS, Chris LANGRIDGE",0,76 - 49,"$59,412.95","38,035 / 14","https://bwfbadminton.com/player/71349/marcus-ellis,https://bwfbadminton.com/player/51624/chris-langridge","71349, 51624"
27,DEN / DEN,"Mathias CHRISTIANSEN, David DAUGAARD",0,92 - 56,"$42,737.00","37,790 / 16","https://bwfbadminton.com/player/99521/mathias-christiansen,https://bwfbadminton.com/player/59436/david-daugaard","99521, 59436"
28,INA / INA,"Wahyu Nayaka ARYA PANGKARYANIRA, Ade Yusuf SANTOSO",0,95 - 52,"$72,324.98","36,760 / 12","https://bwfbadminton.com/player/59822/wahyu-nayaka-arya-pangkaryanira,https://bwfbadminton.com/player/74945/ade-yusuf-santoso","59822, 74945"
29,HKG /  / HKG,"OR Chin Chung, TANG Chun Man",0,36 - 47,"$17,914.36","34,655 / 18","https://bwfbadminton.com/player/75069/or-chin-chung,https://bwfbadminton.com/player/77689/tang-chun-man","75069, 77689"
30,IND / IND,"ATTRI Manu, REDDY B. Sumeeth",0,106 - 99,"$50,118.84","34,482 / 24","https://bwfbadminton.com/player/59803/attri-manu,https://bwfbadminton.com/player/24172/reddy-b-sumeeth","59803, 24172"
31,KOR / KOR,"CHUNG Eui Seok, KIM DukYoung",0,27 - 22,"$20,189.35","34,300 / 11","https://bwfbadminton.com/player/99472/chung-eui-seok,https://bwfbadminton.com/player/93611/kim-dukyoung","99472, 93611"
32,KOR / KOR,"KIM WonHo, SEO Seungjae",+4,23 - 11,"$19,160.63","33,319 / 11","https://bwfbadminton.com/player/61444/kim-wonho,https://bwfbadminton.com/player/66513/seo-seungjae","61444, 66513"
33,JPN / JPN,"Hiroyuki ENDO, Yuta WATANABE",-1,17 - 14,"$166,192.73","33,202 / 13","https://bwfbadminton.com/player/54026/hiroyuki-endo,https://bwfbadminton.com/player/58240/yuta-watanabe","54026, 58240"
34,GER / GER,"Jones Ralfy JANSEN, Josche ZURWONNE",-1,42 - 22,"$27,540.59","32,698 / 16","https://bwfbadminton.com/player/88726/jones-ralfy-jansen,https://bwfbadminton.com/player/55514/josche-zurwonne","88726, 55514"
35,MAS / MAS,"CHOOI Kah Ming, LOW Juan Shen",-1,32 - 17,"$28,873.69","32,020 / 12","https://bwfbadminton.com/player/65113/chooi-kah-ming,https://bwfbadminton.com/player/93757/low-juan-shen","65113, 93757"
36,THA / THA,"Tinn ISRIYANET, Kittisak NAMDASH",+1,20 - 20,"$18,179.04","31,665 / 14","https://bwfbadminton.com/player/96699/tinn-isriyanet,https://bwfbadminton.com/player/65754/kittisak-namdash","96699, 65754"
37,CHN / CHN,"HE Ji Ting, TAN Qiang",+4,24 - 15,"$14,980.00","31,332 / 8","https://bwfbadminton.com/player/59673/he-ji-ting,https://bwfbadminton.com/player/58678/tan-qiang","59673, 58678"
38,CAN / ENG,"Peter BRIGGS, Tom WOLFENDEN",-3,64 - 45,"$18,418.01","30,840 / 18","https://bwfbadminton.com/player/29622/peter-briggs,https://bwfbadminton.com/player/94003/tom-wolfenden","29622, 94003"
39,NED / NED,"Jacco ARENDS, Ruben JILLE",-1,28 - 20,"$14,898.87","29,990 / 18","https://bwfbadminton.com/player/67175/jacco-arends,https://bwfbadminton.com/player/93858/ruben-jille","67175, 93858"
40,GER / GER,"Mark LAMSFUSS, Marvin SEIDEL",-1,39 - 28,"$8,373.01","29,764 / 12","https://bwfbadminton.com/player/68045/mark-lamsfuss,https://bwfbadminton.com/player/64909/marvin-seidel","68045, 64909"
41,NED / NED,"Jelle MAAS, Robin TABELING",-1,28 - 20,"$14,070.87","29,151 / 16","https://bwfbadminton.com/player/93455/jelle-maas,https://bwfbadminton.com/player/66357/robin-tabeling","93455, 66357"
42,CHN / CHN,"HAN Cheng Kai, ZHOU Hao Dong",+9,28 - 16,"$14,930.00","27,846 / 9","https://bwfbadminton.com/player/66491/han-cheng-kai,https://bwfbadminton.com/player/61160/zhou-hao-dong","66491, 61160"
43,HKG / HKG,"LAW Cheuk Him, LEE Chun Hei Reginald",-1,10 - 20,"$12,147.48","26,918 / 15","https://bwfbadminton.com/player/62282/law-cheuk-him,https://bwfbadminton.com/player/92609/lee-chun-hei-reginald","62282, 92609"
