rank,country/territory,player,change_+/-,win/lose,prize_money,points/tmts,link,member_id
1,KOR / KOR,"LEE Yong Dae, YOO Yeon Seong",0,157 - 25,"$1,290,735.61","85,279 / 14","https://bwfbadminton.com/player/52774/lee-yong-dae,https://bwfbadminton.com/player/52273/yoo-yeon-seong","52774, 52273"
2,MAS / MAS,"GOH V Shem, TAN Wee Kiong",0,88 - 37,"$181,375.57","71,297 / 24","https://bwfbadminton.com/player/54805/goh-v-shem,https://bwfbadminton.com/player/52071/tan-wee-kiong","54805, 52071"
3,CHN / CHN,"CHAI Biao, HONG Wei",+1,95 - 41,"$436,927.49","70,220 / 15","https://bwfbadminton.com/player/96784/chai-biao,https://bwfbadminton.com/player/69809/hong-wei","96784, 69809"
4,KOR / KOR,"KIM Gi Jung, KIM Sa Rang",-1,177 - 75,"$354,279.72","69,767 / 19","https://bwfbadminton.com/player/39276/kim-gi-jung,https://bwfbadminton.com/player/84007/kim-sa-rang","39276, 84007"
5,DEN / DEN,"Mathias BOE, Carsten MOGENSEN",+4,348 - 112,"$779,917.10","67,534 / 11","https://bwfbadminton.com/player/50292/mathias-boe,https://bwfbadminton.com/player/51304/carsten-mogensen","50292, 51304"
6,KOR / KOR,"KO Sung Hyun, SHIN Baekcheol",+1,94 - 40,"$464,352.71","65,243 / 18","https://bwfbadminton.com/player/88094/ko-sung-hyun,https://bwfbadminton.com/player/54785/shin-baekcheol","88094, 54785"
7,CHN / CHN,"LI Jun Hui, LIU Yu Chen",+1,84 - 35,"$126,142.50","65,119 / 19","https://bwfbadminton.com/player/79059/li-jun-hui,https://bwfbadminton.com/player/93367/liu-yu-chen","79059, 93367"
8,INA / INA,"Hendra SETIAWAN, Mohammad AHSAN",-2,148 - 43,"$717,375.62","64,800 / 15","https://bwfbadminton.com/player/51074/hendra-setiawan,https://bwfbadminton.com/player/52749/mohammad-ahsan","51074, 52749"
9,CHN / CHN,"FU Haifeng, ZHANG Nan",-4,81 - 26,"$558,333.12","63,105 / 9","https://bwfbadminton.com/player/51729/fu-haifeng,https://bwfbadminton.com/player/35357/zhang-nan","51729, 35357"
10,INA / INA,"Marcus Fernaldi GIDEON, Kevin Sanjaya SUKAMULJO",+1,54 - 24,"$175,201.09","61,361 / 17","https://bwfbadminton.com/player/26394/marcus-fernaldi-gideon,https://bwfbadminton.com/player/80057/kevin-sanjaya-sukamuljo","26394, 80057"
11,INA / INA,"Angga PRATAMA, Ricky KARANDASUWARDI",+3,65 - 28,"$162,971.83","61,339 / 16","https://bwfbadminton.com/player/61855/angga-pratama,https://bwfbadminton.com/player/66493/ricky-karandasuwardi","61855, 66493"
12,RUS / RUS,"Vladimir IVANOV, Ivan SOZONOV",+1,204 - 92,"$162,175.98","60,713 / 15","https://bwfbadminton.com/player/53924/vladimir-ivanov,https://bwfbadminton.com/player/67068/ivan-sozonov","53924, 67068"
13,DEN / DEN,"Mads CONRAD-PETERSEN, Mads Pieler KOLDING",-3,132 - 57,"$149,404.89","59,193 / 17","https://bwfbadminton.com/player/42722/mads-conrad-petersen,https://bwfbadminton.com/player/52958/mads-pieler-kolding","42722, 52958"
14,JPN / JPN,"Hiroyuki ENDO, Kenichi HAYAKAWA",-2,210 - 116,"$304,531.59","59,117 / 14","https://bwfbadminton.com/player/54026/hiroyuki-endo,https://bwfbadminton.com/player/54527/kenichi-hayakawa","54026, 54527"
15,JPN / JPN,"Takeshi KAMURA, Keigo SONODA",0,112 - 69,"$90,133.97","58,282 / 21","https://bwfbadminton.com/player/70969/takeshi-kamura,https://bwfbadminton.com/player/90623/keigo-sonoda","70969, 90623"
