rank,country/territory,player,change_+/-,win/lose,prize_money,points/tmts,link,member_id
1,KOR / KOR,"LEE Yong Dae, YOO Yeon Seong",0,157 - 25,"$1,290,735.61","89,679 / 15","https://bwfbadminton.com/player/52774/lee-yong-dae,https://bwfbadminton.com/player/52273/yoo-yeon-seong","52774, 52273"
2,CHN / CHN,"FU Haifeng, ZHANG Nan",+1,81 - 26,"$558,333.12","71,525 / 11","https://bwfbadminton.com/player/51729/fu-haifeng,https://bwfbadminton.com/player/35357/zhang-nan","51729, 35357"
3,KOR / KOR,"KIM Gi Jung, KIM Sa Rang",-1,177 - 75,"$348,579.72","71,287 / 21","https://bwfbadminton.com/player/39276/kim-gi-jung,https://bwfbadminton.com/player/84007/kim-sa-rang","39276, 84007"
4,CHN / CHN,"CHAI Biao, HONG Wei",0,95 - 41,"$436,927.49","71,230 / 15","https://bwfbadminton.com/player/96784/chai-biao,https://bwfbadminton.com/player/69809/hong-wei","96784, 69809"
5,INA / INA,"Hendra SETIAWAN, Mohammad AHSAN",+1,148 - 43,"$713,175.62","66,180 / 16","https://bwfbadminton.com/player/51074/hendra-setiawan,https://bwfbadminton.com/player/52749/mohammad-ahsan","51074, 52749"
6,KOR / KOR,"KO Sung Hyun, SHIN Baekcheol",-1,94 - 40,"$458,652.71","65,243 / 20","https://bwfbadminton.com/player/88094/ko-sung-hyun,https://bwfbadminton.com/player/54785/shin-baekcheol","88094, 54785"
7,DEN / DEN,"Mathias BOE, Carsten MOGENSEN",0,348 - 112,"$777,742.10","63,374 / 11","https://bwfbadminton.com/player/50292/mathias-boe,https://bwfbadminton.com/player/51304/carsten-mogensen","50292, 51304"
8,DEN / DEN,"Mads CONRAD-PETERSEN, Mads Pieler KOLDING",0,132 - 57,"$148,279.89","63,143 / 16","https://bwfbadminton.com/player/42722/mads-conrad-petersen,https://bwfbadminton.com/player/52958/mads-pieler-kolding","42722, 52958"
9,MAS / MAS,"GOH V Shem, TAN Wee Kiong",0,88 - 37,"$180,250.57","62,517 / 23","https://bwfbadminton.com/player/54805/goh-v-shem,https://bwfbadminton.com/player/52071/tan-wee-kiong","54805, 52071"
10,JPN / JPN,"Hiroyuki ENDO, Kenichi HAYAKAWA",0,210 - 116,"$303,406.59","60,557 / 16","https://bwfbadminton.com/player/54026/hiroyuki-endo,https://bwfbadminton.com/player/54527/kenichi-hayakawa","54026, 54527"
11,INA / INA,"Marcus Fernaldi GIDEON, Kevin Sanjaya SUKAMULJO",0,54 - 24,"$175,201.09","60,211 / 16","https://bwfbadminton.com/player/26394/marcus-fernaldi-gideon,https://bwfbadminton.com/player/80057/kevin-sanjaya-sukamuljo","26394, 80057"
12,CHN / CHN,"LI Jun Hui, LIU Yu Chen",+2,84 - 35,"$102,442.50","59,439 / 19","https://bwfbadminton.com/player/79059/li-jun-hui,https://bwfbadminton.com/player/93367/liu-yu-chen","79059, 93367"
13,RUS / RUS,"Vladimir IVANOV, Ivan SOZONOV",-1,204 - 92,"$162,175.98","59,173 / 14","https://bwfbadminton.com/player/53924/vladimir-ivanov,https://bwfbadminton.com/player/67068/ivan-sozonov","53924, 67068"
14,INA / INA,"Angga PRATAMA, Ricky KARANDASUWARDI",-1,65 - 28,"$162,971.83","56,439 / 17","https://bwfbadminton.com/player/61855/angga-pratama,https://bwfbadminton.com/player/66493/ricky-karandasuwardi","61855, 66493"
15,JPN / JPN,"Takeshi KAMURA, Keigo SONODA",+1,112 - 69,"$85,933.97","54,502 / 20","https://bwfbadminton.com/player/70969/takeshi-kamura,https://bwfbadminton.com/player/90623/keigo-sonoda","70969, 90623"
16,MAS / MAS,"Kien Keat KOO, TAN Boon Heong",-1,310 - 116,"$499,258.11","52,253 / 20","https://bwfbadminton.com/player/14288/kien-keat-koo,https://bwfbadminton.com/player/52703/tan-boon-heong","14288, 52703"
17,TPE / TPE,"CHEN Hung Ling, WANG Chi-Lin",0,55 - 43,"$82,434.47","47,393 / 24","https://bwfbadminton.com/player/53613/chen-hung-ling,https://bwfbadminton.com/player/96514/wang-chi-lin","53613, 96514"
18,ENG / ENG,"Marcus ELLIS, Chris LANGRIDGE",+1,50 - 28,"$48,962.95","46,586 / 18","https://bwfbadminton.com/player/71349/marcus-ellis,https://bwfbadminton.com/player/51624/chris-langridge","71349, 51624"
19,TPE / TPE,"LEE Sheng Mu, TSAI Chia Hsin",-1,100 - 67,"$243,009.37","46,427 / 17","https://bwfbadminton.com/player/52931/lee-sheng-mu,https://bwfbadminton.com/player/13189/tsai-chia-hsin","52931, 13189"
20,DEN / DEN,"Kim ASTRUP, Anders Skaarup RASMUSSEN",0,110 - 66,"$72,284.23","45,761 / 17","https://bwfbadminton.com/player/92980/kim-astrup,https://bwfbadminton.com/player/44414/anders-skaarup-rasmussen","92980, 44414"
21,IND / IND,"ATTRI Manu, REDDY B. Sumeeth",0,85 - 68,"$40,700.10","43,569 / 23","https://bwfbadminton.com/player/59803/attri-manu,https://bwfbadminton.com/player/24172/reddy-b-sumeeth","59803, 24172"
22,CHN / CHN,"WANG Yi Lyu, ZHANG Wen",0,53 - 27,"$58,588.74","41,517 / 16","https://bwfbadminton.com/player/99452/wang-yi-lyu,https://bwfbadminton.com/player/87444/zhang-wen","99452, 87444"
23,CHN / CHN,"LIU Xiaolong, QIU Zihan",0,133 - 91,"$198,481.23","40,595 / 12","https://bwfbadminton.com/player/11777/liu-xiaolong,https://bwfbadminton.com/player/47277/qiu-zihan","11777, 47277"
24,POL / POL,"Adam CWALINA, Przemyslaw WACHA",0,178 - 60,"$71,267.09","39,325 / 22","https://bwfbadminton.com/player/15358/adam-cwalina,https://bwfbadminton.com/player/8396/przemyslaw-wacha","15358, 8396"
25,INA / INA,"Berry ANGRIAWAN, Rian Agung SAPUTRO",0,34 - 22,"$94,668.71","38,995 / 15","https://bwfbadminton.com/player/23374/berry-angriawan,https://bwfbadminton.com/player/60692/rian-agung-saputro","23374, 60692"
26,TPE / TPE,"LEE Jhe-Huei, LEE Yang",+2,28 - 20,"$11,522.49","38,183 / 18","https://bwfbadminton.com/player/99102/lee-jhe-huei,https://bwfbadminton.com/player/69448/lee-yang","99102, 69448"
27,THA /  / THA,"Bodin ISARA, Nipitphon PHUANGPHUAPET",-1,42 - 26,"$72,060.96","37,388 / 23","https://bwfbadminton.com/player/75983/bodin-isara,https://bwfbadminton.com/player/30342/nipitphon-phuangphuapet","75983, 30342"
28,GER / GER,"Michael FUCHS, Johannes SCHOETTLER",-1,62 - 53,"$73,991.62","36,665 / 22","https://bwfbadminton.com/player/51263/michael-fuchs,https://bwfbadminton.com/player/51797/johannes-schoettler","51263, 51797"
29,IND / IND,"Pranaav Jerry CHOPRA, Akshay DEWALKAR",0,75 - 73,"$30,926.69","34,344 / 12","https://bwfbadminton.com/player/57839/pranaav-jerry-chopra,https://bwfbadminton.com/player/55356/akshay-dewalkar","57839, 55356"
30,THA / THA,"Dechapol PUAVARANUKROH, Kittinupong KEDREN",0,44 - 45,"$12,227.20","33,451 / 19","https://bwfbadminton.com/player/61731/dechapol-puavaranukroh,https://bwfbadminton.com/player/73633/kittinupong-kedren","61731, 73633"
31,DEN / DEN,"Mathias CHRISTIANSEN, David DAUGAARD",0,65 - 33,"$18,555.74","32,760 / 16","https://bwfbadminton.com/player/99521/mathias-christiansen,https://bwfbadminton.com/player/59436/david-daugaard","99521, 59436"
32,JPN / JPN,"Takuro HOKI, Yugo KOBAYASHI",+1,34 - 21,"$11,233.84","32,724 / 14","https://bwfbadminton.com/player/81657/takuro-hoki,https://bwfbadminton.com/player/67903/yugo-kobayashi","81657, 67903"
33,AUS / AUS,"Matthew CHAU, Sawan SERASINGHE",+1,51 - 37,"$1,213.12","29,297 / 16","https://bwfbadminton.com/player/78695/matthew-chau,https://bwfbadminton.com/player/75157/sawan-serasinghe","78695, 75157"
34,DEN / DEN,"Kasper ANTONSEN, Niclas NOHR",-2,25 - 8,"$13,369.38","28,710 / 9","https://bwfbadminton.com/player/62261/kasper-antonsen,https://bwfbadminton.com/player/64188/niclas-nohr","62261, 64188"
35,HKG / HKG,"OR Chin Chung, TANG Chun Man",0,19 - 21,"$2,851.85","28,294 / 15","https://bwfbadminton.com/player/75069/or-chin-chung,https://bwfbadminton.com/player/77689/tang-chun-man","75069, 77689"
36,USA / USA,"Sattawat PONGNAIRAT, Phillip CHEW",+1,66 - 95,"$10,264.27","28,090 / 19","https://bwfbadminton.com/player/74872/sattawat-pongnairat,https://bwfbadminton.com/player/36299/phillip-chew","74872, 36299"
37,GER / GER,"Mark LAMSFUSS, Marvin SEIDEL",+7,21 - 11,"$2,051.25","27,465 / 14","https://bwfbadminton.com/player/68045/mark-lamsfuss,https://bwfbadminton.com/player/64909/marvin-seidel","68045, 64909"
38,GER / GER,"Raphael BECK, Peter KAESBAUER",0,24 - 13,"$14,732.38","27,234 / 15","https://bwfbadminton.com/player/61139/raphael-beck,https://bwfbadminton.com/player/54440/peter-kaesbauer","61139, 54440"
39,INA / INA,"Hendra Aprida GUNAWAN, Markis KIDO",0,5 - 9,"$305,003.37","27,010 / 10","https://bwfbadminton.com/player/11401/hendra-aprida-gunawan,https://bwfbadminton.com/player/50420/markis-kido","11401, 50420"
40,INA / INA,"Hardianto HARDIANTO, Kenas Adi HARYANTO",0,35 - 16,"$9,759.85","27,000 / 9","https://bwfbadminton.com/player/69003/hardianto-hardianto,https://bwfbadminton.com/player/76486/kenas-adi-haryanto","69003, 76486"
41,TPE / TPE,"LIAO Min Chun, TSENG Min Hao",-5,36 - 36,"$23,513.09","26,900 / 14","https://bwfbadminton.com/player/53230/liao-min-chun,https://bwfbadminton.com/player/71729/tseng-min-hao","53230, 71729"
42,BEL / BEL,"Matijs DIERICKX, Freek GOLINSKI",-1,87 - 107,"$6,376.22","26,602 / 21","https://bwfbadminton.com/player/93750/matijs-dierickx,https://bwfbadminton.com/player/55486/freek-golinski","93750, 55486"
43,TPE / TPE,"LIN Chia Yu, Hsiao-Lin WU",-1,46 - 34,"$12,946.85","26,230 / 11","https://bwfbadminton.com/player/66194/lin-chia-yu,https://bwfbadminton.com/player/75026/hsiao-lin-wu","66194, 75026"
44,MEX / MEX,"Job CASTILLO, Lino MUNOZ",+1,39 - 18,"$3,946.82","23,930 / 15","https://bwfbadminton.com/player/93101/job-castillo,https://bwfbadminton.com/player/96461/lino-munoz","93101, 96461"
45,JPN / JPN,"Hirokatsu HASHIMOTO, Noriyasu HIRATA",-2,156 - 121,"$133,853.07","23,820 / 7","https://bwfbadminton.com/player/74326/hirokatsu-hashimoto,https://bwfbadminton.com/player/15380/noriyasu-hirata","74326, 15380"
46,FRA / FRA,"Bastian KERSAUDY, Gaetan MITTELHEISSER",0,61 - 44,"$7,614.12","23,061 / 12","https://bwfbadminton.com/player/96121/bastian-kersaudy,https://bwfbadminton.com/player/94817/gaetan-mittelheisser","96121, 94817"
47,CHN / CHN,"HUANG Kai Xiang, ZHENG Si Wei",+1,31 - 15,"$41,105.00","22,940 / 6","https://bwfbadminton.com/player/83797/huang-kai-xiang,https://bwfbadminton.com/player/83046/zheng-si-wei","83797, 83046"
