rank,country/territory,player,change_+/-,win/lose,prize_money,points/tmts,link,member_id
1,INA / INA,"Marcus Fernaldi GIDEON, Kevin Sanjaya SUKAMULJO",0,224 - 49,"$1,510,338.59","106,603 / 18","https://bwfbadminton.com/player/26394/marcus-fernaldi-gideon,https://bwfbadminton.com/player/80057/kevin-sanjaya-sukamuljo","26394, 80057"
2,INA / INA,"Hendra SETIAWAN, Mohammad AHSAN",0,239 - 71,"$1,117,111.26","94,787 / 20","https://bwfbadminton.com/player/51074/hendra-setiawan,https://bwfbadminton.com/player/52749/mohammad-ahsan","51074, 52749"
3,CHN / CHN,"LI Jun Hui, LIU Yu Chen",0,223 - 82,"$674,237.52","86,950 / 19","https://bwfbadminton.com/player/79059/li-jun-hui,https://bwfbadminton.com/player/93367/liu-yu-chen","79059, 93367"
4,JPN / JPN,"Takeshi KAMURA, Keigo SONODA",0,256 - 128,"$586,310.23","80,553 / 20","https://bwfbadminton.com/player/70969/takeshi-kamura,https://bwfbadminton.com/player/90623/keigo-sonoda","70969, 90623"
5,INA / INA,"Fajar ALFIAN, Muhammad Rian ARDIANTO",0,154 - 69,"$245,357.88","76,465 / 23","https://bwfbadminton.com/player/88876/fajar-alfian,https://bwfbadminton.com/player/91130/muhammad-rian-ardianto","88876, 91130"
6,JPN / JPN,"Hiroyuki ENDO, Yuta WATANABE",0,79 - 47,"$439,180.23","72,763 / 22","https://bwfbadminton.com/player/54026/hiroyuki-endo,https://bwfbadminton.com/player/58240/yuta-watanabe","54026, 58240"
7,DEN / DEN,"Kim ASTRUP, Anders Skaarup RASMUSSEN",0,199 - 121,"$301,255.51","61,119 / 19","https://bwfbadminton.com/player/92980/kim-astrup,https://bwfbadminton.com/player/44414/anders-skaarup-rasmussen","92980, 44414"
8,CHN / CHN,"HAN Cheng Kai, ZHOU Hao Dong",0,79 - 48,"$187,381.28","60,187 / 20","https://bwfbadminton.com/player/66491/han-cheng-kai,https://bwfbadminton.com/player/61160/zhou-hao-dong","66491, 61160"
9,IND / IND,"Satwiksairaj RANKIREDDY, Chirag SHETTY",0,86 - 52,"$125,738.36","59,000 / 14","https://bwfbadminton.com/player/72435/satwiksairaj-rankireddy,https://bwfbadminton.com/player/70500/chirag-shetty","72435, 70500"
10,TPE / TPE,"LEE Yang, WANG Chi-Lin",0,43 - 19,"$283,362.13","58,808 / 22","https://bwfbadminton.com/player/69448/lee-yang,https://bwfbadminton.com/player/96514/wang-chi-lin","69448, 96514"
11,MAS / MAS,"GOH V Shem, TAN Wee Kiong",0,181 - 89,"$470,131.83","58,120 / 22","https://bwfbadminton.com/player/54805/goh-v-shem,https://bwfbadminton.com/player/52071/tan-wee-kiong","54805, 52071"
12,KOR / KOR,"CHOI SolGyu, SEO Seungjae",0,48 - 17,"$113,016.88","55,289 / 18","https://bwfbadminton.com/player/67810/choi-solgyu,https://bwfbadminton.com/player/66513/seo-seungjae","67810, 66513"
13,JPN / JPN,"Takuro HOKI, Yugo KOBAYASHI",+1,88 - 74,"$129,585.12","54,526 / 19","https://bwfbadminton.com/player/81657/takuro-hoki,https://bwfbadminton.com/player/67903/yugo-kobayashi","81657, 67903"
14,MAS / MAS,"Aaron CHIA, SOH Wooi Yik",-1,57 - 37,"$92,481.61","53,981 / 21","https://bwfbadminton.com/player/56203/aaron-chia,https://bwfbadminton.com/player/99389/soh-wooi-yik","56203, 99389"
15,TPE / TPE,"LIAO Min Chun, SU Ching Heng",0,91 - 59,"$148,543.34","53,376 / 27","https://bwfbadminton.com/player/53230/liao-min-chun,https://bwfbadminton.com/player/88829/su-ching-heng","53230, 88829"
16,CHN / CHN,"HE Ji Ting, TAN Qiang",0,58 - 43,"$100,548.74","53,130 / 17","https://bwfbadminton.com/player/59673/he-ji-ting,https://bwfbadminton.com/player/58678/tan-qiang","59673, 58678"
17,TPE / TPE,"LU Ching Yao, YANG Po Han",0,109 - 73,"$124,672.39","48,693 / 29","https://bwfbadminton.com/player/56746/lu-ching-yao,https://bwfbadminton.com/player/59709/yang-po-han","56746, 59709"
18,GER / GER,"Mark LAMSFUSS, Marvin SEIDEL",+2,89 - 63,"$50,448.03","45,685 / 23","https://bwfbadminton.com/player/68045/mark-lamsfuss,https://bwfbadminton.com/player/64909/marvin-seidel","68045, 64909"
19,MAS / MAS,"ONG Yew Sin, TEO Ee Yi",+2,73 - 56,"$100,559.06","45,621 / 20","https://bwfbadminton.com/player/84064/ong-yew-sin,https://bwfbadminton.com/player/99066/teo-ee-yi","84064, 99066"
20,KOR / KOR,"KO Sung Hyun, SHIN Baekcheol",-2,138 - 52,"$535,906.47","45,000 / 13","https://bwfbadminton.com/player/88094/ko-sung-hyun,https://bwfbadminton.com/player/54785/shin-baekcheol","88094, 54785"
21,ENG / ENG,"Marcus ELLIS, Chris LANGRIDGE",-2,140 - 80,"$111,206.71","44,034 / 21","https://bwfbadminton.com/player/71349/marcus-ellis,https://bwfbadminton.com/player/51624/chris-langridge","71349, 51624"
22,JPN / JPN,"Takuto INOUE, Yuki KANEKO",0,126 - 90,"$163,862.36","43,547 / 20","https://bwfbadminton.com/player/59419/takuto-inoue,https://bwfbadminton.com/player/95761/yuki-kaneko","59419, 95761"
23,INA / INA,"Wahyu Nayaka ARYA PANGKARYANIRA, Ade Yusuf SANTOSO",0,124 - 80,"$122,318.74","42,250 / 19","https://bwfbadminton.com/player/59822/wahyu-nayaka-arya-pangkaryanira,https://bwfbadminton.com/player/74945/ade-yusuf-santoso","59822, 74945"
24,MAS / MAS,"GOH Sze Fei, Nur IZZUDDIN",+4,62 - 47,"$29,004.52","41,058 / 16","https://bwfbadminton.com/player/90768/goh-sze-fei,https://bwfbadminton.com/player/94814/nur-izzuddin","90768, 94814"
25,RUS / RUS,"Vladimir IVANOV, Ivan SOZONOV",0,284 - 144,"$240,548.46","40,904 / 22","https://bwfbadminton.com/player/53924/vladimir-ivanov,https://bwfbadminton.com/player/67068/ivan-sozonov","53924, 67068"
26,CHN / CHN,"LIU Cheng, ZHANG Nan",0,82 - 39,"$457,778.75","40,010 / 9","https://bwfbadminton.com/player/95396/liu-cheng,https://bwfbadminton.com/player/35357/zhang-nan","95396, 35357"
27,CHN / CHN,"OU Xuan Yi, ZHANG Nan",+3,26 - 9,"$324,599.36","39,990 / 12","https://bwfbadminton.com/player/58241/ou-xuan-yi,https://bwfbadminton.com/player/35357/zhang-nan","58241, 35357"
28,CHN / CHN,"HUANG Kai Xiang, LIU Cheng",+7,21 - 11,"$229,356.89","39,770 / 11","https://bwfbadminton.com/player/83797/huang-kai-xiang,https://bwfbadminton.com/player/95396/liu-cheng","83797, 95396"
29,DEN / DEN,"Mathias BOE, Mads CONRAD-PETERSEN",-2,24 - 7,"$724,132.99","39,470 / 9","https://bwfbadminton.com/player/50292/mathias-boe,https://bwfbadminton.com/player/42722/mads-conrad-petersen","50292, 42722"
30,ENG / ENG,"Ben LANE, Sean VENDY",+1,80 - 58,"$23,990.22","38,020 / 20","https://bwfbadminton.com/player/76278/ben-lane,https://bwfbadminton.com/player/72478/sean-vendy","76278, 72478"
31,KOR / KOR,"KIM Gi Jung, LEE Yong Dae",-7,25 - 13,"$1,054,790.46","37,820 / 12","https://bwfbadminton.com/player/39276/kim-gi-jung,https://bwfbadminton.com/player/52774/lee-yong-dae","39276, 52774"
32,TPE / TPE,"LEE Jhe-Huei, YANG Po-Hsuan",0,35 - 18,"$96,242.50","37,580 / 20","https://bwfbadminton.com/player/99102/lee-jhe-huei,https://bwfbadminton.com/player/76275/yang-po-hsuan","99102, 76275"
33,CHN / CHN,"OU Xuan Yi, REN Xiang Yu",-4,30 - 20,"$62,058.74","36,440 / 11","https://bwfbadminton.com/player/58241/ou-xuan-yi,https://bwfbadminton.com/player/84812/ren-xiang-yu","58241, 84812"
34,IND / IND,"ATTRI Manu, REDDY B. Sumeeth",-1,131 - 132,"$85,812.60","35,919 / 19","https://bwfbadminton.com/player/59803/attri-manu,https://bwfbadminton.com/player/24172/reddy-b-sumeeth","59803, 24172"
35,JPN / JPN,"Akira KOGA, Taichi SAITO",-1,53 - 29,"$24,194.34","35,350 / 11","https://bwfbadminton.com/player/88405/akira-koga,https://bwfbadminton.com/player/77123/taichi-saito","88405, 77123"
36,CAN / CAN,"Jason Anthony HO-SHUE, Nyl YAKURA",+1,62 - 42,"$18,418.71","34,864 / 22","https://bwfbadminton.com/player/93791/jason-anthony-ho-shue,https://bwfbadminton.com/player/25322/nyl-yakura","93791, 25322"
37,NED / NED,"Jelle MAAS, Robin TABELING",-1,59 - 52,"$39,127.11","34,000 / 19","https://bwfbadminton.com/player/93455/jelle-maas,https://bwfbadminton.com/player/66357/robin-tabeling","93455, 66357"
38,USA / USA,"Phillip CHEW, Ryan CHEW",+2,43 - 48,"$17,014.35","33,060 / 23","https://bwfbadminton.com/player/36299/phillip-chew,https://bwfbadminton.com/player/93167/ryan-chew","36299, 93167"
39,MAS / MAS,"Mohamad Arif Ab Latif ARIF, Nur Mohd Azriyn Ayub AZRIYN",0,38 - 29,"$29,843.12","32,410 / 17","https://bwfbadminton.com/player/53131/mohamad-arif-ab-latif-arif,https://bwfbadminton.com/player/70443/nur-mohd-azriyn-ayub-azriyn","53131, 70443"
40,INA / INA,"Berry ANGRIAWAN, Hardianto HARDIANTO",+2,58 - 38,"$122,404.21","32,260 / 15","https://bwfbadminton.com/player/23374/berry-angriawan,https://bwfbadminton.com/player/69003/hardianto-hardianto","23374, 69003"
41,MAS / MAS,"CHOOI Kah Ming, LOW Juan Shen",0,59 - 36,"$51,429.31","31,670 / 13","https://bwfbadminton.com/player/65113/chooi-kah-ming,https://bwfbadminton.com/player/93757/low-juan-shen","65113, 93757"
42,JPN / JPN,"Keiichiro MATSUI, Yoshinori TAKEUCHI",-4,47 - 23,"$23,169.23","31,280 / 11","https://bwfbadminton.com/player/74324/keiichiro-matsui,https://bwfbadminton.com/player/89680/yoshinori-takeuchi","74324, 89680"
43,KOR / KOR,"KANG Minhyuk, KIM Jaehwan",+2,26 - 11,"$32,200.13","31,210 / 12","https://bwfbadminton.com/player/77262/kang-minhyuk,https://bwfbadminton.com/player/77618/kim-jaehwan","77262, 77618"
44,THA / THA,"Bodin ISARA, Maneepong JONGJIT",-1,89 - 58,"$152,577.36","31,080 / 17","https://bwfbadminton.com/player/75983/bodin-isara,https://bwfbadminton.com/player/67172/maneepong-jongjit","75983, 67172"
45,CHN / CHN,"HUANG Kai Xiang, WANG Ze Kang",-1,14 - 13,"$67,310.63","28,230 / 11","https://bwfbadminton.com/player/83797/huang-kai-xiang,https://bwfbadminton.com/player/82666/wang-ze-kang","83797, 82666"
46,JPN / JPN,"Hiroki OKAMURA, Masayuki ONODERA",0,51 - 33,"$13,650.42","28,190 / 12","https://bwfbadminton.com/player/86479/hiroki-okamura,https://bwfbadminton.com/player/91060/masayuki-onodera","86479, 91060"
47,GER / GER,"Jones Ralfy JANSEN, Peter KAESBAUER",+3,24 - 14,"$31,045.37","28,032 / 16","https://bwfbadminton.com/player/88726/jones-ralfy-jansen,https://bwfbadminton.com/player/54440/peter-kaesbauer","88726, 54440"
48,IND / IND,"M.R. ARJUN, Ramchandran SHLOK",-1,68 - 45,"$18,810.81","27,894 / 13","https://bwfbadminton.com/player/98935/m-r-arjun,https://bwfbadminton.com/player/75231/ramchandran-shlok","98935, 75231"
49,CHN / CHN,"DI Zi Jian, WANG Chang",+12,21 - 14,"$10,012.51","27,650 / 9","https://bwfbadminton.com/player/87985/di-zi-jian,https://bwfbadminton.com/player/55414/wang-chang","87985, 55414"
50,DEN / DEN,"Mathias BAY-SMIDT, Lasse MØLHEDE",+4,33 - 15,"$15,006.48","27,530 / 13","https://bwfbadminton.com/player/83680/mathias-bay-smidt,https://bwfbadminton.com/player/60909/lasse-m%C3%98lhede","83680, 60909"
51,INA / INA,"Sabar Karyaman GUTAMA, Frengky Wijaya PUTRA",-2,54 - 37,"$14,223.88","27,451 / 14","https://bwfbadminton.com/player/87432/sabar-karyaman-gutama,https://bwfbadminton.com/player/88126/frengky-wijaya-putra","87432, 88126"
52,SCO / SCO,"Alexander DUNN, Adam HALL",-1,57 - 37,"$11,308.97","26,610 / 12","https://bwfbadminton.com/player/67922/alexander-dunn,https://bwfbadminton.com/player/85159/adam-hall","67922, 85159"
53,DEN / DEN,"Mathias BOE, Carsten MOGENSEN",-1,440 - 145,"$1,098,154.62","25,300 / 7","https://bwfbadminton.com/player/50292/mathias-boe,https://bwfbadminton.com/player/51304/carsten-mogensen","50292, 51304"
54,INA / INA,"Angga PRATAMA, Ricky KARANDASUWARDI",-1,103 - 59,"$255,629.32","25,210 / 8","https://bwfbadminton.com/player/61855/angga-pratama,https://bwfbadminton.com/player/66493/ricky-karandasuwardi","61855, 66493"
