rank,country/territory,player,change_+/-,win/lose,prize_money,points/tmts,link,member_id
1,MAS / MAS,"GOH V Shem, TAN Wee Kiong",0,88 - 37,"$331,975.57","74,117 / 19","https://bwfbadminton.com/player/54805/goh-v-shem,https://bwfbadminton.com/player/52071/tan-wee-kiong","54805, 52071"
2,JPN / JPN,"Takeshi KAMURA, Keigo SONODA",+1,112 - 69,"$178,408.97","69,255 / 19","https://bwfbadminton.com/player/70969/takeshi-kamura,https://bwfbadminton.com/player/90623/keigo-sonoda","70969, 90623"
3,DEN / DEN,"Mathias BOE, Carsten MOGENSEN",-1,348 - 112,"$864,697.10","69,183 / 10","https://bwfbadminton.com/player/50292/mathias-boe,https://bwfbadminton.com/player/51304/carsten-mogensen","50292, 51304"
4,CHN / CHN,"CHAI Biao, HONG Wei",0,95 - 41,"$476,677.49","66,920 / 15","https://bwfbadminton.com/player/96784/chai-biao,https://bwfbadminton.com/player/69809/hong-wei","96784, 69809"
5,INA / INA,"Marcus Fernaldi GIDEON, Kevin Sanjaya SUKAMULJO",0,54 - 24,"$249,701.09","66,371 / 14","https://bwfbadminton.com/player/26394/marcus-fernaldi-gideon,https://bwfbadminton.com/player/80057/kevin-sanjaya-sukamuljo","26394, 80057"
6,CHN / CHN,"LI Jun Hui, LIU Yu Chen",0,84 - 35,"$167,017.50","63,208 / 16","https://bwfbadminton.com/player/79059/li-jun-hui,https://bwfbadminton.com/player/93367/liu-yu-chen","79059, 93367"
7,INA / INA,"Angga PRATAMA, Ricky KARANDASUWARDI",0,65 - 28,"$185,471.83","60,992 / 16","https://bwfbadminton.com/player/61855/angga-pratama,https://bwfbadminton.com/player/66493/ricky-karandasuwardi","61855, 66493"
8,DEN / DEN,"Mads CONRAD-PETERSEN, Mads Pieler KOLDING",0,132 - 57,"$188,604.89","59,503 / 14","https://bwfbadminton.com/player/42722/mads-conrad-petersen,https://bwfbadminton.com/player/52958/mads-pieler-kolding","42722, 52958"
9,RUS / RUS,"Vladimir IVANOV, Ivan SOZONOV",+1,204 - 92,"$173,770.98","57,130 / 11","https://bwfbadminton.com/player/53924/vladimir-ivanov,https://bwfbadminton.com/player/67068/ivan-sozonov","53924, 67068"
10,CHN / CHN,"FU Haifeng, ZHANG Nan",-1,81 - 26,"$581,010.62","57,055 / 8","https://bwfbadminton.com/player/51729/fu-haifeng,https://bwfbadminton.com/player/35357/zhang-nan","51729, 35357"
11,DEN / DEN,"Kim ASTRUP, Anders Skaarup RASMUSSEN",0,110 - 66,"$85,864.23","53,411 / 16","https://bwfbadminton.com/player/92980/kim-astrup,https://bwfbadminton.com/player/44414/anders-skaarup-rasmussen","92980, 44414"
12,INA / INA,"Hendra SETIAWAN, Mohammad AHSAN",0,148 - 43,"$729,785.62","51,653 / 10","https://bwfbadminton.com/player/51074/hendra-setiawan,https://bwfbadminton.com/player/52749/mohammad-ahsan","51074, 52749"
13,TPE / TPE,"LEE Jhe-Huei, LEE Yang",0,28 - 20,"$40,002.49","51,047 / 22","https://bwfbadminton.com/player/99102/lee-jhe-huei,https://bwfbadminton.com/player/69448/lee-yang","99102, 69448"
14,ENG / ENG,"Marcus ELLIS, Chris LANGRIDGE",0,50 - 28,"$55,337.95","47,915 / 15","https://bwfbadminton.com/player/71349/marcus-ellis,https://bwfbadminton.com/player/51624/chris-langridge","71349, 51624"
15,TPE / TPE,"CHEN Hung Ling, WANG Chi-Lin",0,55 - 43,"$89,759.47","46,581 / 21","https://bwfbadminton.com/player/53613/chen-hung-ling,https://bwfbadminton.com/player/96514/wang-chi-lin","53613, 96514"
16,MAS / MAS,"Kien Keat KOO, TAN Boon Heong",0,310 - 116,"$502,008.11","43,773 / 15","https://bwfbadminton.com/player/14288/kien-keat-koo,https://bwfbadminton.com/player/52703/tan-boon-heong","14288, 52703"
17,THA / THA,"Bodin ISARA, Nipitphon PHUANGPHUAPET",0,42 - 26,"$110,930.96","43,528 / 13","https://bwfbadminton.com/player/75983/bodin-isara,https://bwfbadminton.com/player/30342/nipitphon-phuangphuapet","75983, 30342"
18,JPN / JPN,"Takuro HOKI, Yugo KOBAYASHI",0,34 - 21,"$27,033.84","41,760 / 14","https://bwfbadminton.com/player/81657/takuro-hoki,https://bwfbadminton.com/player/67903/yugo-kobayashi","81657, 67903"
19,DEN / DEN,"Mathias CHRISTIANSEN, David DAUGAARD",0,65 - 33,"$31,605.74","40,760 / 14","https://bwfbadminton.com/player/99521/mathias-christiansen,https://bwfbadminton.com/player/59436/david-daugaard","99521, 59436"
20,TPE / TPE,"LU Ching Yao, YANG Po Han",0,0 - 0,"$27,409.87","40,520 / 11","https://bwfbadminton.com/player/56746/lu-ching-yao,https://bwfbadminton.com/player/59709/yang-po-han","56746, 59709"
21,INA / INA,"Fajar ALFIAN, Muhammad Rian ARDIANTO",0,42 - 18,"$24,934.12","39,850 / 13","https://bwfbadminton.com/player/88876/fajar-alfian,https://bwfbadminton.com/player/91130/muhammad-rian-ardianto","88876, 91130"
22,TPE / TPE,"LEE Sheng Mu, TSAI Chia Hsin",0,100 - 67,"$244,359.37","39,566 / 10","https://bwfbadminton.com/player/52931/lee-sheng-mu,https://bwfbadminton.com/player/13189/tsai-chia-hsin","52931, 13189"
23,IND / IND,"ATTRI Manu, REDDY B. Sumeeth",+1,85 - 68,"$42,050.10","37,415 / 20","https://bwfbadminton.com/player/59803/attri-manu,https://bwfbadminton.com/player/24172/reddy-b-sumeeth","59803, 24172"
24,POL /  / POL,"Adam CWALINA, Przemyslaw WACHA",+1,178 - 60,"$71,267.09","35,470 / 11","https://bwfbadminton.com/player/15358/adam-cwalina,https://bwfbadminton.com/player/8396/przemyslaw-wacha","15358, 8396"
25,MAS / MAS,"ONG Yew Sin, TEO Ee Yi",+2,19 - 4,"$25,554.06","35,365 / 12","https://bwfbadminton.com/player/84064/ong-yew-sin,https://bwfbadminton.com/player/99066/teo-ee-yi","84064, 99066"
26,CHN / CHN,"HUANG Kai Xiang, WANG Yi Lyu",0,0 - 0,"$71,838.12","35,360 / 8","https://bwfbadminton.com/player/83797/huang-kai-xiang,https://bwfbadminton.com/player/99452/wang-yi-lyu","83797, 99452"
27,INA / INA,"Berry ANGRIAWAN, Rian Agung SAPUTRO",-4,34 - 22,"$117,968.71","34,400 / 9","https://bwfbadminton.com/player/23374/berry-angriawan,https://bwfbadminton.com/player/60692/rian-agung-saputro","23374, 60692"
28,THA / THA,"Dechapol PUAVARANUKROH, Kittinupong KEDREN",0,44 - 45,"$18,107.20","34,160 / 16","https://bwfbadminton.com/player/61731/dechapol-puavaranukroh,https://bwfbadminton.com/player/73633/kittinupong-kedren","61731, 73633"
29,SGP / SGP,"Danny Bawa CHRISNANTA, Hendra WIJAYA",0,17 - 11,"$40,304.46","33,702 / 17","https://bwfbadminton.com/player/66920/danny-bawa-chrisnanta,https://bwfbadminton.com/player/13803/hendra-wijaya","66920, 13803"
30,INA / INA,"Hardianto HARDIANTO, Kenas Adi HARYANTO",0,35 - 16,"$19,286.09","32,710 / 10","https://bwfbadminton.com/player/69003/hardianto-hardianto,https://bwfbadminton.com/player/76486/kenas-adi-haryanto","69003, 76486"
31,JPN / JPN,"Takuto INOUE, Yuki KANEKO",+1,49 - 32,"$21,626.86","31,770 / 12","https://bwfbadminton.com/player/59419/takuto-inoue,https://bwfbadminton.com/player/95761/yuki-kaneko","59419, 95761"
32,MAS / MAS,"Thien How HOON, Kok Siang TEO",+1,10 - 7,"$73,725.44","31,190 / 12","https://bwfbadminton.com/player/15697/thien-how-hoon,https://bwfbadminton.com/player/54146/kok-siang-teo","15697, 54146"
33,INA / INA,"Hendra Aprida GUNAWAN, Markis KIDO",+1,5 - 9,"$309,289.61","31,040 / 11","https://bwfbadminton.com/player/11401/hendra-aprida-gunawan,https://bwfbadminton.com/player/50420/markis-kido","11401, 50420"
34,HKG / HKG,"OR Chin Chung, TANG Chun Man",+1,19 - 21,"$7,615.61","30,694 / 14","https://bwfbadminton.com/player/75069/or-chin-chung,https://bwfbadminton.com/player/77689/tang-chun-man","75069, 77689"
35,AUS / AUS,"Matthew CHAU, Sawan SERASINGHE",+1,51 - 37,"$1,845.12","29,350 / 10","https://bwfbadminton.com/player/78695/matthew-chau,https://bwfbadminton.com/player/75157/sawan-serasinghe","78695, 75157"
36,GER / GER,"Michael FUCHS, Johannes SCHOETTLER",-5,62 - 53,"$78,551.62","28,830 / 9","https://bwfbadminton.com/player/51263/michael-fuchs,https://bwfbadminton.com/player/51797/johannes-schoettler","51263, 51797"
37,TPE / TPE,"LIAO Kuan Hao, LU Chia Pin",0,14 - 10,"$30,078.74","28,510 / 15","https://bwfbadminton.com/player/96645/liao-kuan-hao,https://bwfbadminton.com/player/86722/lu-chia-pin","96645, 86722"
38,BEL / BEL,"Matijs DIERICKX, Freek GOLINSKI",0,87 - 107,"$7,482.46","28,230 / 19","https://bwfbadminton.com/player/93750/matijs-dierickx,https://bwfbadminton.com/player/55486/freek-golinski","93750, 55486"
39,MAS / MAS,"LIM Khim Wah, Jian Guo ONG",0,8 - 5,"$68,529.36","27,870 / 10","https://bwfbadminton.com/player/54171/lim-khim-wah,https://bwfbadminton.com/player/52074/jian-guo-ong","54171, 52074"
40,GER / GER,"Jones Ralfy JANSEN, Josche ZURWONNE",0,10 - 1,"$22,139.35","27,610 / 8","https://bwfbadminton.com/player/88726/jones-ralfy-jansen,https://bwfbadminton.com/player/55514/josche-zurwonne","88726, 55514"
41,SGP / SGP,"HEE Yong Kai Terry, LOH Kean Hean",+1,16 - 15,"$6,399.97","26,519 / 20","https://bwfbadminton.com/player/99181/hee-yong-kai-terry,https://bwfbadminton.com/player/85184/loh-kean-hean","99181, 85184"
42,MAS / MAS,"GOH Sze Fei, Nur IZZUDDIN",+6,1 - 3,"$6,521.52","26,211 / 13","https://bwfbadminton.com/player/90768/goh-sze-fei,https://bwfbadminton.com/player/94814/nur-izzuddin","90768, 94814"
43,SWE / SWE,"Richard EIDESTEDT, Nico RUPONEN",+3,14 - 6,"$8,620.68","25,976 / 12","https://bwfbadminton.com/player/53849/richard-eidestedt,https://bwfbadminton.com/player/90714/nico-ruponen","53849, 90714"
44,ENG / ENG,"Matthew NOTTINGHAM, Harley TOWLER",+1,27 - 17,"$9,711.26","25,770 / 15","https://bwfbadminton.com/player/92632/matthew-nottingham,https://bwfbadminton.com/player/56168/harley-towler","92632, 56168"
45,IRL / IRL,"Joshua MAGEE, Sam MAGEE",+2,22 - 23,"$5,756.88","25,240 / 15","https://bwfbadminton.com/player/59068/joshua-magee,https://bwfbadminton.com/player/35374/sam-magee","59068, 35374"
46,GER / GER,"Mark LAMSFUSS, Marvin SEIDEL",-3,21 - 11,"$3,575.01","25,030 / 10","https://bwfbadminton.com/player/68045/mark-lamsfuss,https://bwfbadminton.com/player/64909/marvin-seidel","68045, 64909"
47,TPE / TPE,"LIAO Min Chun, TSENG Min Hao",+2,36 - 36,"$25,983.64","23,920 / 10","https://bwfbadminton.com/player/53230/liao-min-chun,https://bwfbadminton.com/player/71729/tseng-min-hao","53230, 71729"
48,CHN / CHN,"LIU Cheng, ZHANG Nan",+18,0 - 0,"$229,268.73","22,926 / 5","https://bwfbadminton.com/player/95396/liu-cheng,https://bwfbadminton.com/player/35357/zhang-nan","95396, 35357"
49,MAS / MAS,"CHOOI Kah Ming, LOW Juan Shen",+3,0 - 0,"$18,634.93","22,740 / 7","https://bwfbadminton.com/player/65113/chooi-kah-ming,https://bwfbadminton.com/player/93757/low-juan-shen","65113, 93757"
50,GER / GER,"Raphael BECK, Peter KAESBAUER",0,24 - 13,"$15,285.50","22,610 / 10","https://bwfbadminton.com/player/61139/raphael-beck,https://bwfbadminton.com/player/54440/peter-kaesbauer","61139, 54440"
51,IND / IND,"Francis ALWIN, KONA Tarun",+2,18 - 8,"$9,961.19","22,440 / 9","https://bwfbadminton.com/player/55444/francis-alwin,https://bwfbadminton.com/player/78073/kona-tarun","55444, 78073"
52,CHN / CHN,"WANG Yi Lyu, ZHANG Wen",-11,53 - 27,"$71,676.24","22,170 / 7","https://bwfbadminton.com/player/99452/wang-yi-lyu,https://bwfbadminton.com/player/87444/zhang-wen","99452, 87444"
53,IND / IND,"M.R. ARJUN, Ramchandran SHLOK",+1,0 - 0,"$1,395.55","21,510 / 9","https://bwfbadminton.com/player/98935/m-r-arjun,https://bwfbadminton.com/player/75231/ramchandran-shlok","98935, 75231"
