rank,country/territory,player,change_+/-,win/lose,prize_money,points/tmts,link,member_id
1,INA / INA,"Marcus Fernaldi GIDEON, Kevin Sanjaya SUKAMULJO",0,229 - 49,"$1,562,138.59","106,603 / 18","https://bwfbadminton.com/player/26394/marcus-fernaldi-gideon,https://bwfbadminton.com/player/80057/kevin-sanjaya-sukamuljo","26394, 80057"
2,INA / INA,"Hendra SETIAWAN, Mohammad AHSAN",0,241 - 72,"$1,121,486.26","94,087 / 20","https://bwfbadminton.com/player/51074/hendra-setiawan,https://bwfbadminton.com/player/52749/mohammad-ahsan","51074, 52749"
3,CHN / CHN,"LI Jun Hui, LIU Yu Chen",0,225 - 83,"$690,462.52","86,950 / 19","https://bwfbadminton.com/player/79059/li-jun-hui,https://bwfbadminton.com/player/93367/liu-yu-chen","79059, 93367"
4,JPN / JPN,"Takeshi KAMURA, Keigo SONODA",0,260 - 129,"$610,810.23","83,303 / 20","https://bwfbadminton.com/player/70969/takeshi-kamura,https://bwfbadminton.com/player/90623/keigo-sonoda","70969, 90623"
5,INA / INA,"Fajar ALFIAN, Muhammad Rian ARDIANTO",0,155 - 70,"$247,632.88","76,465 / 23","https://bwfbadminton.com/player/88876/fajar-alfian,https://bwfbadminton.com/player/91130/muhammad-rian-ardianto","88876, 91130"
6,JPN / JPN,"Hiroyuki ENDO, Yuta WATANABE",0,80 - 48,"$441,455.23","72,763 / 22","https://bwfbadminton.com/player/54026/hiroyuki-endo,https://bwfbadminton.com/player/58240/yuta-watanabe","54026, 58240"
7,IND / IND,"Satwiksairaj RANKIREDDY, Chirag SHETTY",+2,89 - 53,"$135,538.36","60,650 / 14","https://bwfbadminton.com/player/72435/satwiksairaj-rankireddy,https://bwfbadminton.com/player/70500/chirag-shetty","72435, 70500"
8,CHN / CHN,"HAN Cheng Kai, ZHOU Hao Dong",0,80 - 49,"$189,656.28","60,187 / 20","https://bwfbadminton.com/player/66491/han-cheng-kai,https://bwfbadminton.com/player/61160/zhou-hao-dong","66491, 61160"
9,DEN / DEN,"Kim ASTRUP, Anders Skaarup RASMUSSEN",-2,199 - 122,"$301,955.51","60,109 / 19","https://bwfbadminton.com/player/92980/kim-astrup,https://bwfbadminton.com/player/44414/anders-skaarup-rasmussen","92980, 44414"
10,TPE / TPE,"LEE Yang, WANG Chi-Lin",0,43 - 20,"$285,149.63","58,808 / 23","https://bwfbadminton.com/player/69448/lee-yang,https://bwfbadminton.com/player/96514/wang-chi-lin","69448, 96514"
11,MAS / MAS,"GOH V Shem, TAN Wee Kiong",0,181 - 90,"$470,831.83","58,120 / 22","https://bwfbadminton.com/player/54805/goh-v-shem,https://bwfbadminton.com/player/52071/tan-wee-kiong","54805, 52071"
12,MAS / MAS,"Aaron CHIA, SOH Wooi Yik",+2,60 - 38,"$102,281.61","57,831 / 22","https://bwfbadminton.com/player/56203/aaron-chia,https://bwfbadminton.com/player/99389/soh-wooi-yik","56203, 99389"
13,KOR / KOR,"CHOI SolGyu, SEO Seungjae",-1,48 - 18,"$113,716.88","55,289 / 18","https://bwfbadminton.com/player/67810/choi-solgyu,https://bwfbadminton.com/player/66513/seo-seungjae","67810, 66513"
14,JPN / JPN,"Takuro HOKI, Yugo KOBAYASHI",-1,88 - 75,"$130,285.12","54,526 / 19","https://bwfbadminton.com/player/81657/takuro-hoki,https://bwfbadminton.com/player/67903/yugo-kobayashi","81657, 67903"
15,TPE / TPE,"LIAO Min Chun, SU Ching Heng",0,91 - 60,"$149,805.84","50,926 / 27","https://bwfbadminton.com/player/53230/liao-min-chun,https://bwfbadminton.com/player/88829/su-ching-heng","53230, 88829"
16,TPE / TPE,"LU Ching Yao, YANG Po Han",+1,110 - 74,"$128,034.89","49,163 / 29","https://bwfbadminton.com/player/56746/lu-ching-yao,https://bwfbadminton.com/player/59709/yang-po-han","56746, 59709"
17,CHN / CHN,"HE Ji Ting, TAN Qiang",-1,59 - 44,"$102,823.74","48,100 / 17","https://bwfbadminton.com/player/59673/he-ji-ting,https://bwfbadminton.com/player/58678/tan-qiang","59673, 58678"
18,GER / GER,"Mark LAMSFUSS, Marvin SEIDEL",0,91 - 64,"$54,823.03","47,885 / 24","https://bwfbadminton.com/player/68045/mark-lamsfuss,https://bwfbadminton.com/player/64909/marvin-seidel","68045, 64909"
19,ENG / ENG,"Marcus ELLIS, Chris LANGRIDGE",+2,142 - 81,"$116,125.47","47,054 / 22","https://bwfbadminton.com/player/71349/marcus-ellis,https://bwfbadminton.com/player/51624/chris-langridge","71349, 51624"
20,MAS / MAS,"ONG Yew Sin, TEO Ee Yi",-1,73 - 57,"$101,259.06","45,621 / 21","https://bwfbadminton.com/player/84064/ong-yew-sin,https://bwfbadminton.com/player/99066/teo-ee-yi","84064, 99066"
21,KOR / KOR,"KO Sung Hyun, SHIN Baekcheol",-1,138 - 52,"$535,906.47","45,000 / 13","https://bwfbadminton.com/player/88094/ko-sung-hyun,https://bwfbadminton.com/player/54785/shin-baekcheol","88094, 54785"
22,JPN / JPN,"Takuto INOUE, Yuki KANEKO",0,126 - 91,"$164,562.36","43,547 / 20","https://bwfbadminton.com/player/59419/takuto-inoue,https://bwfbadminton.com/player/95761/yuki-kaneko","59419, 95761"
23,MAS / MAS,"GOH Sze Fei, Nur IZZUDDIN",+1,63 - 48,"$33,379.52","42,378 / 17","https://bwfbadminton.com/player/90768/goh-sze-fei,https://bwfbadminton.com/player/94814/nur-izzuddin","90768, 94814"
24,CHN / CHN,"OU Xuan Yi, ZHANG Nan",+3,27 - 10,"$328,974.36","42,090 / 13","https://bwfbadminton.com/player/58241/ou-xuan-yi,https://bwfbadminton.com/player/35357/zhang-nan","58241, 35357"
