rank,country/territory,player,change_+/-,win/lose,prize_money,points/tmts,link,member_id
1,INA / INA,"Marcus Fernaldi GIDEON, Kevin Sanjaya SUKAMULJO",0,233 - 52,"$1,595,038.59","105,803 / 18","https://bwfbadminton.com/player/26394/marcus-fernaldi-gideon,https://bwfbadminton.com/player/80057/kevin-sanjaya-sukamuljo","26394, 80057"
2,INA / INA,"Hendra SETIAWAN, Mohammad AHSAN",0,249 - 74,"$1,262,686.26","99,500 / 20","https://bwfbadminton.com/player/51074/hendra-setiawan,https://bwfbadminton.com/player/52749/mohammad-ahsan","51074, 52749"
3,JPN / JPN,"Takeshi KAMURA, Keigo SONODA",0,260 - 133,"$621,310.23","82,103 / 21","https://bwfbadminton.com/player/70969/takeshi-kamura,https://bwfbadminton.com/player/90623/keigo-sonoda","70969, 90623"
4,CHN / CHN,"LI Jun Hui, LIU Yu Chen",0,228 - 86,"$715,562.52","81,550 / 19","https://bwfbadminton.com/player/79059/li-jun-hui,https://bwfbadminton.com/player/93367/liu-yu-chen","79059, 93367"
5,INA / INA,"Fajar ALFIAN, Muhammad Rian ARDIANTO",0,156 - 71,"$249,132.88","74,135 / 21","https://bwfbadminton.com/player/88876/fajar-alfian,https://bwfbadminton.com/player/91130/muhammad-rian-ardianto","88876, 91130"
6,JPN / JPN,"Hiroyuki ENDO, Yuta WATANABE",0,87 - 50,"$507,055.23","73,133 / 21","https://bwfbadminton.com/player/54026/hiroyuki-endo,https://bwfbadminton.com/player/58240/yuta-watanabe","54026, 58240"
7,TPE / TPE,"LEE Yang, WANG Chi-Lin",0,50 - 22,"$330,949.63","64,608 / 26","https://bwfbadminton.com/player/69448/lee-yang,https://bwfbadminton.com/player/96514/wang-chi-lin","69448, 96514"
8,MAS / MAS,"Aaron CHIA, SOH Wooi Yik",0,64 - 42,"$125,431.61","61,301 / 24","https://bwfbadminton.com/player/56203/aaron-chia,https://bwfbadminton.com/player/99389/soh-wooi-yik","56203, 99389"
9,KOR / KOR,"CHOI SolGyu, SEO Seungjae",0,58 - 20,"$153,816.88","59,860 / 19","https://bwfbadminton.com/player/67810/choi-solgyu,https://bwfbadminton.com/player/66513/seo-seungjae","67810, 66513"
10,MAS / MAS,"GOH V Shem, TAN Wee Kiong",0,185 - 92,"$478,431.83","59,750 / 22","https://bwfbadminton.com/player/54805/goh-v-shem,https://bwfbadminton.com/player/52071/tan-wee-kiong","54805, 52071"
11,CHN / CHN,"HAN Cheng Kai, ZHOU Hao Dong",0,83 - 52,"$191,756.28","58,487 / 21","https://bwfbadminton.com/player/66491/han-cheng-kai,https://bwfbadminton.com/player/61160/zhou-hao-dong","66491, 61160"
12,IND / IND,"Satwiksairaj RANKIREDDY, Chirag SHETTY",0,89 - 55,"$135,538.36","57,500 / 14","https://bwfbadminton.com/player/72435/satwiksairaj-rankireddy,https://bwfbadminton.com/player/70500/chirag-shetty","72435, 70500"
13,DEN / DEN,"Kim ASTRUP, Anders Skaarup RASMUSSEN",0,200 - 124,"$303,455.51","56,269 / 18","https://bwfbadminton.com/player/92980/kim-astrup,https://bwfbadminton.com/player/44414/anders-skaarup-rasmussen","92980, 44414"
14,JPN / JPN,"Takuro HOKI, Yugo KOBAYASHI",0,89 - 75,"$131,785.12","54,526 / 19","https://bwfbadminton.com/player/81657/takuro-hoki,https://bwfbadminton.com/player/67903/yugo-kobayashi","81657, 67903"
