rank,country/territory,player,change_+/-,win/lose,prize_money,points/tmts,link,member_id
1,KOR / KOR,"LEE Yong Dae, YOO Yeon Seong",0,149 - 24,"$1,219,635.61","94,079 / 18","https://bwfbadminton.com/player/52774/lee-yong-dae,https://bwfbadminton.com/player/52273/yoo-yeon-seong","52774, 52273"
2,INA / INA,"Hendra SETIAWAN, Mohammad AHSAN",0,143 - 40,"$706,988.12","72,720 / 18","https://bwfbadminton.com/player/51074/hendra-setiawan,https://bwfbadminton.com/player/52749/mohammad-ahsan","51074, 52749"
3,KOR / KOR,"KIM Gi Jung, KIM Sa Rang",+1,174 - 74,"$348,579.72","72,487 / 24","https://bwfbadminton.com/player/39276/kim-gi-jung,https://bwfbadminton.com/player/84007/kim-sa-rang","39276, 84007"
4,CHN /  / CHN,"FU Haifeng, ZHANG Nan",-1,76 - 23,"$549,520.62","71,215 / 13","https://bwfbadminton.com/player/51729/fu-haifeng,https://bwfbadminton.com/player/35357/zhang-nan","51729, 35357"
5,CHN / CHN,"CHAI Biao, HONG Wei",+1,91 - 39,"$402,727.49","68,780 / 17","https://bwfbadminton.com/player/96784/chai-biao,https://bwfbadminton.com/player/69809/hong-wei","96784, 69809"
6,KOR / KOR,"KO Sung Hyun, SHIN Baekcheol",-1,90 - 39,"$452,127.71","65,243 / 24","https://bwfbadminton.com/player/88094/ko-sung-hyun,https://bwfbadminton.com/player/54785/shin-baekcheol","88094, 54785"
7,JPN / JPN,"Hiroyuki ENDO, Kenichi HAYAKAWA",0,206 - 112,"$294,594.09","64,457 / 17","https://bwfbadminton.com/player/54026/hiroyuki-endo,https://bwfbadminton.com/player/54527/kenichi-hayakawa","54026, 54527"
8,DEN / DEN,"Mads CONRAD-PETERSEN, Mads Pieler KOLDING",+1,127 - 55,"$135,679.89","64,093 / 18","https://bwfbadminton.com/player/42722/mads-conrad-petersen,https://bwfbadminton.com/player/52958/mads-pieler-kolding","42722, 52958"
9,DEN / DEN,"Mathias BOE, Carsten MOGENSEN",-1,343 - 111,"$764,887.10","63,874 / 11","https://bwfbadminton.com/player/50292/mathias-boe,https://bwfbadminton.com/player/51304/carsten-mogensen","50292, 51304"
10,CHN / CHN,"LI Jun Hui, LIU Yu Chen",0,77 - 33,"$83,830.00","58,439 / 20","https://bwfbadminton.com/player/79059/li-jun-hui,https://bwfbadminton.com/player/93367/liu-yu-chen","79059, 93367"
11,MAS / MAS,"GOH V Shem, TAN Wee Kiong",+3,81 - 33,"$169,463.07","58,197 / 24","https://bwfbadminton.com/player/54805/goh-v-shem,https://bwfbadminton.com/player/52071/tan-wee-kiong","54805, 52071"
